name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000020251205H113942142818qBUX_L-X-KWKp.01,82,82,67.24176725000143,[],[],[],[],0,0,2.964670249425313e-07,2999,5998,0,5998,1700,4296,334,2999,3074,6112,126,0,0,0,0,0,2930
000220251205H1139423084075ixF_L-X-OHGW.06,58,58,17.73072523099836,[],[],[],[],0,0,3.120003384537995e-07,928,1856,0,1856,670,1186,144,928,1558,3084,0,0,0,0,0,0,1542
000220251205H1139423084075ixF_L-P-OvCU.06,58,58,15.307856360988808,[],[],[],[],0,0,3.1140079954639076e-07,928,1856,0,1856,512,1344,124,928,1400,2768,0,0,0,0,0,0,1384
000020251205H113942142818qBUX_LitaAgentY-LitaAgentYR-LitaAgentNf9K.00,82,82,76.64574733899644,[],[],[],[],0,0,2.829405917402576e-07,3089,6178,0,6178,1874,4300,210,3089,3248,6460,138,0,0,0,0,0,3092
000420251205H113942444814iCAZ_LitaAgentC-LitaAgentN-Xcl9.12,100,100,459.5125575659913,[],[],[],[],0,0,3.2269745133817194e-07,1348,2696,0,2696,788,1908,278,1348,2310,4588,40,0,0,0,0,0,2254
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-OIoW.08,58,58,18.76848940000491,[],[],[],[],0,0,3.083994670305401e-07,928,1856,0,1856,708,1148,218,928,1596,3160,0,0,0,0,0,0,1580
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-P3PA.02,82,82,368.3041575429961,[],[],[],[],0,0,3.0535653315703657e-07,2415,4830,0,4830,1238,3592,148,2415,2612,5188,124,0,0,0,0,0,2470
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-X71n.04,81,81,83.42543380700226,[],[],[],[],0,0,3.0747084084021694e-07,2941,5882,0,5882,2902,2980,520,2941,4478,8916,142,0,0,0,0,0,4316
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-LitaAgentPiWK.03,81,81,74.09763304300577,[],[],[],[],0,0,2.7523663661935753e-07,2962,5924,0,5924,2370,3554,422,2962,3946,7852,130,0,0,0,0,0,3796
000320251205H1139423651402d3f_L-X-Utuo.11,70,70,35.97698002299876,[],[],[],[],0,0,3.3300093491561713e-07,978,1956,0,1956,562,1394,108,978,1650,3272,10,0,0,0,0,0,1626
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-UQo2.11,70,70,24.526609761000145,[],[],[],[],0,0,3.1579984351992605e-07,960,1920,0,1920,816,1100,252,960,1904,3780,14,0,0,0,0,0,1876
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-LitaAgentPShl.03,81,81,76.55941059500037,[],[],[],[],0,0,3.100003061049125e-07,2625,5250,0,5250,3020,2230,312,2625,4596,9152,184,0,0,0,0,0,4392
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-O8eT.11,70,70,17.60285784000007,[],[],[],[],0,0,3.004010068252683e-07,964,1928,0,1928,934,990,148,964,2022,4016,20,0,0,0,0,0,1988
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentYR-Xpjs.13,100,100,71.76995813700341,[],[],[],[],0,0,3.1310119084082546e-07,1600,3200,0,3200,1130,2060,58,1600,2652,5272,0,0,0,0,0,0,2636
000220251205H1139423084075ixF_LitaAgentN-LitaAgentP-XP1S.06,58,58,15.63179569299973,[],[],[],[],0,0,3.147986717522144e-07,928,1856,0,1856,844,1012,100,928,1732,3432,0,0,0,0,0,0,1716
000020251205H113942142818qBUX_LitaAgentY-LitaAgentYR-PCHr.01,82,82,73.86959687998751,[],[],[],[],0,0,3.2582251793321443e-07,2996,5992,0,5992,1686,4298,158,2996,3060,6084,134,0,0,0,0,0,2908
000120251205H113942213462aczN_L-U-OdJc.03,81,81,82.80066913600604,[],[],[],[],0,0,2.94647179543972e-07,2880,5760,0,5760,2530,3230,322,2880,4106,8172,134,0,0,0,0,0,3952
000220251205H1139423084075ixF_U-P-OHt4.06,58,58,18.842788794994703,[],[],[],[],0,0,3.120003384537995e-07,928,1856,0,1856,712,1144,160,928,1600,3168,0,0,0,0,0,0,1584
000120251205H113942213462aczN_U-P-Oj3h.03,81,81,134.68547737399786,[],[],[],[],0,0,3.2135251197306547e-07,2819,5638,0,5638,3038,2600,288,2819,4614,9188,144,0,0,0,0,0,4450
000220251205H1139423084075ixF_L-X-PhE5.07,58,58,27.962378879004973,[],[],[],[],0,0,3.0059891287237406e-07,928,1856,0,1856,620,1234,120,928,1508,2984,0,0,0,0,0,0,1492
000420251205H113942444814iCAZ_X-P-Kxg7.14,100,100,71.85957208099717,[],[],[],[],0,0,3.216002369299531e-07,1480,2960,0,2960,680,2280,448,1480,2202,4372,6,0,0,0,0,0,2180
000420251205H113942444814iCAZ_X-U-PRHG.13,100,100,69.33346770000207,[],[],[],[],0,0,3.478009602986276e-07,1368,2736,0,2736,674,2060,48,1368,2196,4360,8,0,0,0,0,0,2172
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentYR-PL1Q.12,100,100,69.51302043499891,[],[],[],[],0,0,2.913991920650005e-07,1544,3088,0,3088,1006,2080,186,1544,2528,5024,12,0,0,0,0,0,2500
000220251205H1139423084075ixF_L-P-OIWE.08,58,58,15.772873904003063,[],[],[],[],0,0,2.6790075935423374e-07,928,1856,0,1856,550,1306,170,928,1438,2844,0,0,0,0,0,0,1422
000320251205H1139423651402d3f_U-Po-PrOt9.10,70,70,34.19444298699818,[],[],[],[],0,0,3.108980308752507e-07,940,1880,0,1880,698,1182,436,940,1786,3544,4,0,0,0,0,0,1768
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-LitaAgentPsHR.07,58,58,13.249485995998839,[],[],[],[],0,0,2.878005034290254e-07,928,1856,0,1856,474,1382,122,928,1362,2692,0,0,0,0,0,0,1346
000120251205H113942213462aczN_LitaAgentC-LitaAgentN-PscJ.05,81,81,585.7052668870019,[],[],[],[],0,0,2.881176495815025e-07,2591,5182,0,5182,2900,2282,82,2591,4476,8912,180,0,0,0,0,0,4276
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-K0QJ.06,58,58,16.59682284700102,[],[],[],[],0,0,3.11100302496925e-07,928,1856,0,1856,630,1224,126,928,1518,3004,0,0,0,0,0,0,1502
000120251205H113942213462aczN_L-X-PAFC.03,81,81,151.7269628159993,[],[],[],[],0,0,2.9999800437294384e-07,2923,5846,0,5846,3038,2808,486,2923,4614,9188,156,0,0,0,0,0,4438
000320251205H1139423651402d3f_L-K-OdX8.10,70,70,20.540248707009596,[],[],[],[],0,0,2.9809889383614064e-07,948,1896,0,1896,968,928,86,948,2056,4084,26,0,0,0,0,0,2016
000120251205H113942213462aczN_L-X-P6qb.03,81,81,87.09152717300458,[],[],[],[],0,0,2.972357084645944e-07,2821,5642,0,5642,2908,2734,114,2821,4484,8928,180,0,0,0,0,0,4284
000420251205H113942444814iCAZ_X-K-Otbl.12,100,100,50.11034755300352,[],[],[],[],0,0,3.1679810490459205e-07,1345,2690,0,2690,430,2260,542,1345,1952,3872,12,0,0,0,0,0,1924
000320251205H1139423651402d3f_P-K-Oj7L.10,70,70,23.65508914700331,[],[],[],[],0,0,3.1579984351992605e-07,936,1872,0,1872,680,1192,118,936,1768,3508,8,0,0,0,0,0,1746
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentP7ky.12,100,100,639.8530629439992,[],[],[],[],0,0,3.244989784434438e-07,1518,3036,0,3036,608,2426,322,1518,2130,4228,12,0,0,0,0,0,2102
000420251205H113942444814iCAZ_L-Po-Pr13y.12,100,100,45.314779011008795,[],[],[],[],0,0,3.09100141748786e-07,1496,2992,0,2992,918,2072,150,1496,2440,4848,14,0,0,0,0,0,2410
000220251205H1139423084075ixF_L-U-PzgJ.06,58,58,14.75556760100153,[],[],[],[],0,0,2.834007318597287e-07,880,1760,0,1760,954,804,84,880,1842,3652,26,0,0,0,0,0,1800
000320251205H1139423651402d3f_L-X-U6Nn.09,70,70,342.2851458140067,[],[],[],[],0,0,3.1890012905932965e-07,968,1936,0,1936,798,1138,114,968,1886,3744,30,0,0,0,0,0,1842
000420251205H113942444814iCAZ_X-P-K08x.12,100,100,85.2005823990039,[],[],[],[],0,0,3.1460076570510865e-07,1520,3040,0,3040,1122,1918,324,1520,2644,5256,14,0,0,0,0,0,2614
000320251205H1139423651402d3f_L-U-Kl8m.10,70,70,419.82578079100495,[],[],[],[],0,0,3.234999894630164e-07,932,1864,0,1864,838,1026,190,932,1926,3824,28,0,0,0,0,0,1884
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-KfUk.05,81,81,78.91527791100089,[],[],[],[],0,0,2.9658900423194554e-07,2746,5492,0,5492,2850,2642,258,2746,4426,8812,198,0,0,0,0,0,4208
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-KuQg.03,81,81,99.45059924200177,[],[],[],[],0,0,2.492349320913062e-07,2957,5914,0,5914,2500,3408,972,2957,4076,8112,138,0,0,0,0,0,3918
000220251205H1139423084075ixF_U-Po-PrTUr.07,58,58,21.924201723995793,[],[],[],[],0,0,2.863976988010108e-07,892,1784,0,1784,822,960,158,892,1710,3388,20,0,0,0,0,0,1674
000220251205H1139423084075ixF_Po-Pr-OmVp.07,58,58,22.206023130005633,[],[],[],[],0,0,3.077002475038171e-07,916,1832,0,1832,874,956,108,916,1762,3492,18,0,0,0,0,0,1728
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-PBvo.09,70,70,493.53232673999446,[],[],[],[],0,0,1.8830178305506706e-07,968,1936,0,1936,778,1154,96,968,1866,3704,20,0,0,0,0,0,1832
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentYR-LitaAgentP3rY.14,100,100,54.14432632300304,[],[],[],[],0,0,3.230008587706834e-07,1600,3200,0,3200,752,2448,222,1600,2274,4516,0,0,0,0,0,0,2258
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-LitaAgentCUOq.03,81,81,83.32568416499998,[],[],[],[],0,0,2.8129365733441187e-07,2977,5954,0,5954,2614,3340,228,2977,4190,8340,156,0,0,0,0,0,4014
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentYR-KKqf.12,100,100,47.55218701000558,[],[],[],[],0,0,3.2539974199607967e-07,1468,2936,0,2936,682,2252,504,1468,2204,4376,8,0,0,0,0,0,2180
000120251205H113942213462aczN_L-P-O4GE.03,81,81,85.57783688299969,[],[],[],[],0,0,3.118231474860188e-07,2354,4708,0,4708,2970,1738,256,2354,4546,9052,212,0,0,0,0,0,4314
000420251205H113942444814iCAZ_L-P-Op0G.13,100,100,46.03252493801119,[],[],[],[],0,0,1.748965587466955e-07,1360,2720,0,2720,474,2246,64,1360,1996,3960,6,0,0,0,0,0,1974
000420251205H113942444814iCAZ_L-K-OStv.14,100,100,48.19036212700303,[],[],[],[],0,0,3.350003680679947e-07,1404,2808,0,2808,842,1966,236,1404,2364,4696,12,0,0,0,0,0,2336
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-OLyI.05,81,81,72.36137284199503,[],[],[],[],0,0,2.9858860858332587e-07,2703,5406,0,5406,2898,2508,350,2703,4474,8908,172,0,0,0,0,0,4282
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-LitaAgentPbhN.06,58,58,13.08118366599956,[],[],[],[],0,0,3.057968569919467e-07,928,1856,0,1856,632,1220,106,928,1520,3008,0,0,0,0,0,0,1504
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-Pu8x.02,82,82,74.52245248299732,[],[],[],[],0,0,2.9046821188839044e-07,2387,4774,0,4774,1758,3010,92,2387,3132,6228,174,0,0,0,0,0,2940
000420251205H113942444814iCAZ_Po-Pr-KJDK.14,100,100,60.8130015390052,[],[],[],[],0,0,2.946020686067641e-07,1360,2720,0,2720,474,2246,472,1360,1996,3960,12,0,0,0,0,0,1968
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-LitaAgentPJvb.01,82,82,59.43349977199978,[],[],[],[],0,0,3.001178436748245e-07,2512,5024,0,5024,1428,3596,26,2512,2802,5568,144,0,0,0,0,0,2640
000220251205H1139423084075ixF_L-U-PYdn.08,58,58,17.87011898399942,[],[],[],[],0,0,2.9980074032209816e-07,928,1856,0,1856,820,1034,78,928,1708,3384,0,0,0,0,0,0,1692
000220251205H1139423084075ixF_L-X-KM9q.08,58,58,27.26713248399028,[],[],[],[],0,0,3.156979801133275e-07,928,1856,0,1856,618,1238,128,928,1506,2980,0,0,0,0,0,0,1490
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-OBzf.00,82,82,69.24103292500513,[],[],[],[],0,0,3.024718299617662e-07,2500,5000,0,5000,1440,3560,24,2500,2814,5592,162,0,0,0,0,0,2634
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-USOH.03,81,81,564.2987545619981,[],[],[],[],0,0,3.106448703500278e-07,2779,5558,0,5558,2646,2912,78,2779,4222,8404,154,0,0,0,0,0,4048
000120251205H113942213462aczN_L-P-ODe4.04,81,81,128.72041781900043,[],[],[],[],0,0,2.872963223661132e-07,2580,5160,0,5160,2736,2420,788,2580,4312,8584,200,0,0,0,0,0,4092
000320251205H1139423651402d3f_LitaAgentY-LitaAgentN-XDcw.10,70,70,17.924321837002935,[],[],[],[],0,0,2.897002559620887e-07,948,1896,0,1896,926,970,120,948,2014,4000,24,0,0,0,0,0,1976
000420251205H113942444814iCAZ_L-K-OGFz.12,100,100,45.652702573999704,[],[],[],[],0,0,3.3099931897595523e-07,1456,2912,0,2912,454,2458,466,1456,1976,3920,6,0,0,0,0,0,1954
000020251205H113942142818qBUX_L-K-OSe0.01,82,82,488.9227168070065,[],[],[],[],0,0,2.950597691404469e-07,2674,5348,0,5348,1524,3822,92,2674,2898,5760,128,0,0,0,0,0,2752
000120251205H113942213462aczN_L-Po-PrT7o.03,81,81,128.27830926400202,[],[],[],[],0,0,2.9694124617997336e-07,2881,5762,0,5762,3356,2406,346,2881,4932,9824,168,0,0,0,0,0,4744
000320251205H1139423651402d3f_LitaAgentC-LitaAgentP-KaiK.09,70,70,398.62762204600585,[],[],[],[],0,0,3.210006980225444e-07,956,1912,0,1912,662,1246,116,956,1750,3472,20,0,0,0,0,0,1716
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-P2rr.00,82,82,75.09102696899936,[],[],[],[],0,0,2.9252987587824464e-07,3137,6274,0,6274,1518,4756,92,3137,2892,5748,120,0,0,0,0,0,2754
000020251205H113942142818qBUX_L-P-OD3q.01,82,82,75.26875804600422,[],[],[],[],0,0,1.6794151366304825e-07,3143,6286,0,6286,1650,4636,80,3143,3024,6012,96,0,0,0,0,0,2910
000020251205H113942142818qBUX_L-U-ORjY.00,82,82,73.92506260400114,[],[],[],[],0,0,2.3123635294135e-07,2607,5214,0,5214,1720,3494,220,2607,3094,6152,170,0,0,0,0,0,2906
000020251205H113942142818qBUX_X-P-OUxA.01,82,82,76.2042989670008,[],[],[],[],0,0,3.0052914927877923e-07,2495,4990,0,4990,1604,3386,62,2495,2978,5920,200,0,0,0,0,0,2760
000020251205H113942142818qBUX_L-K-ONOQ.02,82,82,76.21195346600143,[],[],[],[],0,0,4.816461381885935e-07,2930,5860,0,5860,1372,4488,82,2930,2746,5456,122,0,0,0,0,0,2606
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-XSpG.09,70,70,298.3089202850024,[],[],[],[],0,0,3.655004547908902e-07,928,1856,0,1856,970,882,118,928,2058,4088,32,0,0,0,0,0,2012
000120251205H113942213462aczN_X-U-P9Cd.05,81,81,123.76226641899848,[],[],[],[],0,0,2.9805831967250387e-07,2941,5882,0,5882,2652,3230,498,2941,4228,8416,118,0,0,0,0,0,4090
000220251205H1139423084075ixF_L-U-OIMA.06,58,58,13.988022844001534,[],[],[],[],0,0,2.7690111892297864e-07,928,1856,0,1856,708,1146,118,928,1596,3160,0,0,0,0,0,0,1580
000120251205H113942213462aczN_X-K-O94G.05,81,81,90.51380926200363,[],[],[],[],0,0,2.3941110531963845e-07,2570,5140,0,5140,2798,2342,292,2570,4374,8708,178,0,0,0,0,0,4176
000320251205H1139423651402d3f_L-X-PRBf.11,70,70,21.490076839996618,[],[],[],[],0,0,2.944012521766126e-07,980,1960,0,1960,686,1274,268,980,1774,3520,8,0,0,0,0,0,1752
000120251205H113942213462aczN_LitaAgentC-LitaAgentN-PscJ.04,81,81,79.87261570099508,[],[],[],[],0,0,2.9217934592024367e-07,2796,5592,0,5592,2894,2698,122,2796,4470,8900,154,0,0,0,0,0,4296
000420251205H113942444814iCAZ_L-P-OnRQ.12,100,100,48.14831034799863,[],[],[],[],0,0,3.092005499638617e-07,1371,2742,0,2742,482,2260,548,1371,2004,3976,12,0,0,0,0,0,1976
000120251205H113942213462aczN_LitaAgentC-LitaAgentN-PD7n.04,81,81,76.16289468501054,[],[],[],[],0,0,2.943535732543644e-07,2886,5772,0,5772,3100,2672,232,2886,4676,9312,138,0,0,0,0,0,4518
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-XZxv.08,58,58,17.665436120994855,[],[],[],[],0,0,3.1390009098686277e-07,928,1856,0,1856,636,1216,124,928,1524,3016,0,0,0,0,0,0,1508
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.05,81,81,97.84351256999798,[],[],[],[],0,0,2.556476187344422e-07,2905,5810,0,5810,3060,2744,652,2905,4636,9232,148,0,0,0,0,0,4468
000420251205H113942444814iCAZ_X-U-PRHG.12,100,100,73.46379374400567,[],[],[],[],0,0,3.1289964681491255e-07,1494,2988,0,2988,648,2340,176,1494,2170,4308,0,0,0,0,0,0,2154
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-LitaAgentPYYA.01,82,82,64.21970898899599,[],[],[],[],0,0,3.050586468923618e-07,3040,6080,0,6080,1484,4596,112,3040,2858,5680,134,0,0,0,0,0,2706
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-U3bo.01,82,82,67.32743010100239,[],[],[],[],0,0,2.9105927644516614e-07,2976,5952,0,5952,1662,4290,290,2976,3036,6036,112,0,0,0,0,0,2906
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-X7N0.06,58,58,28.373832682002103,[],[],[],[],0,0,3.2650132197886705e-07,928,1856,0,1856,638,1218,202,928,1526,3020,0,0,0,0,0,0,1510
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Pcmn.08,58,58,14.693549882002117,[],[],[],[],0,0,3.040993760805577e-07,928,1856,0,1856,454,1400,156,928,1342,2652,0,0,0,0,0,0,1326
000020251205H113942142818qBUX_LitaAgentY-LitaAgentC-OBzf.01,82,82,667.6567861720032,[],[],[],[],0,0,2.920590786208563e-07,2465,4930,0,4930,1252,3678,134,2465,2626,5216,142,0,0,0,0,0,2466
000420251205H113942444814iCAZ_L-P-K4KZ.14,100,100,53.236213315001805,[],[],[],[],0,0,3.1859817681834104e-07,1520,3040,0,3040,1032,2006,174,1520,2554,5076,14,0,0,0,0,0,2524
000120251205H113942213462aczN_L-X-PAFC.05,81,81,107.74720894500206,[],[],[],[],0,0,1.7076330122483128e-07,2855,5710,0,5710,3406,2302,336,2855,4982,9924,140,0,0,0,0,0,4822
000320251205H1139423651402d3f_L-P-K6Xn.09,70,70,25.355216760995972,[],[],[],[],0,0,2.9949878808110954e-07,940,1880,0,1880,662,1218,288,940,1750,3472,20,0,0,0,0,0,1716
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-UPW1.12,100,100,614.7560246680005,[],[],[],[],0,0,3.207991539966315e-07,1450,2900,0,2900,792,2108,312,1450,2314,4596,26,0,0,0,0,0,2272
000320251205H1139423651402d3f_Po-Pr-OW6g.09,70,70,25.896712010995543,[],[],[],[],0,0,3.244997060392052e-07,920,1840,0,1840,470,1370,370,920,1558,3088,14,0,0,0,0,0,1530
000220251205H1139423084075ixF_X-U-KSyR.06,58,58,17.88339487099438,[],[],[],[],0,0,3.489971277303994e-07,928,1856,0,1856,620,1236,166,928,1508,2984,0,0,0,0,0,0,1492
000420251205H113942444814iCAZ_X-P-K08x.13,100,100,67.71623312000156,[],[],[],[],0,0,3.166009264532477e-07,1472,2944,0,2944,668,2276,102,1472,2190,4348,10,0,0,0,0,0,2164
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KqRx.14,100,100,47.11177574699832,[],[],[],[],0,0,3.3260075724683704e-07,1433,2866,0,2866,732,2134,216,1433,2254,4476,6,0,0,0,0,0,2232
000020251205H113942142818qBUX_U-K-OBpE.00,82,82,91.36452168999676,[],[],[],[],0,0,2.909415771308191e-07,2634,5268,0,5268,1770,3498,18,2634,3144,6252,176,0,0,0,0,0,2950
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-KHjQ.14,100,100,508.0581209459997,[],[],[],[],0,0,3.1210147426463665e-07,1376,2752,0,2752,904,1846,176,1376,2426,4820,16,0,0,0,0,0,2394
000120251205H113942213462aczN_L-X-KA0U.03,81,81,128.75976205799088,[],[],[],[],0,0,2.805908854283831e-07,2945,5890,0,5890,2840,3050,260,2945,4416,8792,122,0,0,0,0,0,4274
000020251205H113942142818qBUX_L-P-Kcit.00,82,82,62.91917938799452,[],[],[],[],0,0,2.6370638378841036e-07,2974,5948,0,5948,2036,3910,326,2974,3410,6784,152,0,0,0,0,0,3240
000020251205H113942142818qBUX_X-U-PST2.01,82,82,64.92223749301047,[],[],[],[],0,0,2.8017658384188135e-07,2885,5770,0,5770,1692,4076,22,2885,3066,6096,128,0,0,0,0,0,2920
000320251205H1139423651402d3f_L-X-KZpc.09,70,70,41.948023655990255,[],[],[],[],0,0,3.188994014635682e-07,976,1952,0,1952,874,1078,334,976,1962,3896,18,0,0,0,0,0,1930
000220251205H1139423084075ixF_LitaAgentY-LitaAgentYR-Pr5e.06,58,58,20.56525539199356,[],[],[],[],0,0,2.8980066417716445e-07,928,1856,0,1856,504,1352,344,928,1392,2752,0,0,0,0,0,0,1376
000220251205H1139423084075ixF_L-X-PZKv.08,58,58,23.385052714998892,[],[],[],[],0,0,2.92401819024235e-07,928,1856,0,1856,598,1258,110,928,1486,2940,0,0,0,0,0,0,1470
000220251205H1139423084075ixF_U-P-KFpb.06,58,58,22.27940436800418,[],[],[],[],0,0,3.4280092222616074e-07,908,1816,0,1816,762,1054,172,908,1650,3268,12,0,0,0,0,0,1622
000320251205H1139423651402d3f_LitaAgentY-LitaAgentP-PzrA.10,70,70,19.63560284399864,[],[],[],[],0,0,3.316992660984397e-07,984,1968,0,1968,728,1240,74,984,1816,3604,12,0,0,0,0,0,1790
000020251205H113942142818qBUX_X-P-OwW2.00,82,82,80.91829378200055,[],[],[],[],0,0,1.5841172117849483e-07,2390,4780,0,4780,1356,3424,196,2390,2730,5424,154,0,0,0,0,0,2558
000220251205H1139423084075ixF_LitaAgentY-LitaAgentN-LitaAgentPCv0.06,58,58,15.25616981600615,[],[],[],[],0,0,3.058987203985453e-07,928,1856,0,1856,564,1290,108,928,1452,2872,0,0,0,0,0,0,1436
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-XUDn.11,70,70,39.95532068099419,[],[],[],[],0,0,3.2930111046880486e-07,1048,2096,0,2096,956,1140,84,1048,2044,4060,14,0,0,0,0,0,2016
000120251205H113942213462aczN_L-X-UoRj.04,81,81,534.916702225004,[],[],[],[],0,0,2.9100106878425267e-07,2819,5638,0,5638,2794,2844,74,2819,4370,8700,148,0,0,0,0,0,4202
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-UnsP.02,82,82,72.59175664799113,[],[],[],[],0,0,2.9241132056888414e-07,3112,6224,0,6224,1434,4788,126,3112,2808,5580,106,0,0,0,0,0,2684
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-PmPL.08,58,58,19.330687445995864,[],[],[],[],0,0,3.1749950721859934e-07,928,1856,0,1856,446,1410,362,928,1334,2636,0,0,0,0,0,0,1318
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.00,82,82,60.37694234099763,[],[],[],[],0,0,2.64821745290914e-07,2490,4980,0,4980,1404,3576,158,2490,2778,5520,158,0,0,0,0,0,2602
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-KyXC.08,58,58,20.20160940599453,[],[],[],[],0,0,3.2610114431008697e-07,928,1856,0,1856,690,1166,148,928,1578,3124,0,0,0,0,0,0,1562
000020251205H113942142818qBUX_L-X-P5k9.00,82,82,66.67663909999828,[],[],[],[],0,0,2.932938514277339e-07,3112,6224,0,6224,1710,4514,74,3112,3084,6132,98,0,0,0,0,0,2968
000120251205H113942213462aczN_L-X-PkBH.04,81,81,143.78492994300177,[],[],[],[],0,0,2.3005893180037247e-07,3009,6018,0,6018,2620,3398,262,3009,4196,8352,130,0,0,0,0,0,4046
000420251205H113942444814iCAZ_L-P-KFms.14,100,100,58.33402178900724,[],[],[],[],0,0,3.1719973776489495e-07,1400,2800,0,2800,850,1944,14,1400,2372,4712,10,0,0,0,0,0,2346
000220251205H1139423084075ixF_LitaAgentY-LitaAgentP-XPsj.07,58,58,29.243909605000226,[],[],[],[],0,0,2.787004632409662e-07,928,1856,0,1856,716,1138,110,928,1604,3176,0,0,0,0,0,0,1588
000020251205H113942142818qBUX_LitaAgentC-LitaAgentN-KZyi.00,82,82,69.91129161699791,[],[],[],[],0,0,3.115308251889313e-07,2994,5988,0,5988,1496,4492,30,2994,2870,5704,130,0,0,0,0,0,2722
000120251205H113942213462aczN_L-U-PXxj.03,81,81,111.86518653499661,[],[],[],[],0,0,2.8035206281963515e-07,3026,6052,0,6052,3480,2570,522,3026,5056,10072,140,0,0,0,0,0,4896
000020251205H113942142818qBUX_LitaAgentC-LitaAgentP-U4lw.01,82,82,449.12555114000133,[],[],[],[],0,0,3.079416380976053e-07,2708,5416,0,5416,1800,3614,46,2708,3174,6312,144,0,0,0,0,0,3012
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-Kobf.00,82,82,71.68424066100124,[],[],[],[],0,0,2.8099962304729747e-07,2945,5890,0,5890,1806,4084,12,2945,3180,6324,142,0,0,0,0,0,3020
000320251205H1139423651402d3f_U-Po-PrOt9.11,70,70,27.164044578006724,[],[],[],[],0,0,3.1430245144292713e-07,944,1888,0,1888,738,1150,188,944,1826,3624,14,0,0,0,0,0,1798
000420251205H113942444814iCAZ_L-Po-PrlXW.13,100,100,40.02341532300488,[],[],[],[],0,0,3.402994479984045e-07,1517,3034,0,3034,610,2424,4,1517,2132,4232,4,0,0,0,0,0,2112
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.10,70,70,636.8739160609985,[],[],[],[],0,0,3.225999535061419e-07,908,1816,0,1816,1160,652,84,908,2248,4468,44,0,0,0,0,0,2190
000220251205H1139423084075ixF_L-P-KxCy.08,58,58,20.070358602999477,[],[],[],[],0,0,3.3690157579258085e-07,928,1856,0,1856,744,1112,122,928,1632,3232,0,0,0,0,0,0,1616
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Pccv.04,81,81,77.99699510199571,[],[],[],[],0,0,2.9929394847439494e-07,3000,6000,0,6000,2564,3434,348,3000,4140,8240,138,0,0,0,0,0,3982
000320251205H1139423651402d3f_U-K-Oye8.11,70,70,30.30594619600015,[],[],[],[],0,0,2.906010195147246e-07,948,1896,0,1896,860,1036,294,948,1948,3868,16,0,0,0,0,0,1918
