index,agent_id,agent_name,agent_type,base_stats_folder,log_file,run_id,score,stats_folders,world
64,10Li@2,10Li@2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,,,000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,0.8335316828607442,,000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.01
65,11USM@2,11USM@2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,,,000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,1.2318598210046336,,000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.01
66,00Xe@0,00Xe@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,,,000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,1.1269185604259706,,000420251205H113942444814iCAZ_L-X-UxFT.12
67,01USM@0,01USM@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,,,000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,0.9547131423669748,,000420251205H113942444814iCAZ_L-X-UxFT.12
68,04Li@1,04Li@1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,,,000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,0.4448759462348466,,000420251205H113942444814iCAZ_L-X-UxFT.12
69,00Pr@0,00Pr@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,,,000120251205H113942213462aczN_L-P-OqW3.03735031,0.7697349752506887,,000120251205H113942213462aczN_L-P-OqW3.03
70,05Op@1,05Op@1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,,,000120251205H113942213462aczN_L-P-OqW3.03735031,-0.5601674108873109,,000120251205H113942213462aczN_L-P-OqW3.03
71,10LCI@2,10LCI@2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,,,000120251205H113942213462aczN_L-P-OqW3.03735031,0.6371082316552433,,000120251205H113942213462aczN_L-P-OqW3.03
72,00LCI@0,00LCI@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,0.9712344916007732,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.13
73,01Li@0,01Li@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,0.5160183587387492,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.13
74,04Li@1,04Li@1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,0.4411730796698241,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.13
75,00Xe@0,00Xe@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,,,000320251205H1139423651402d3f_X-U-PkuS.10b6b838,0.9017962138666402,,000320251205H1139423651402d3f_X-U-PkuS.10
76,01USM@0,01USM@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,,,000320251205H1139423651402d3f_X-U-PkuS.10b6b838,0.6924050724958583,,000320251205H1139423651402d3f_X-U-PkuS.10
77,04Po@1,04Po@1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,,,000320251205H1139423651402d3f_X-U-PkuS.10b6b838,1.4608907106926634,,000320251205H1139423651402d3f_X-U-PkuS.10
78,00Li@0,00Li@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,,,000120251205H113942213462aczN_L-P-KRNM.04ef6aab,0.4597090367038401,,000120251205H113942213462aczN_L-P-KRNM.04
79,05KAT@1,05KAT@1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,,,000120251205H113942213462aczN_L-P-KRNM.04ef6aab,0.7240938790940591,,000120251205H113942213462aczN_L-P-KRNM.04
80,10Pr@2,10Pr@2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,,,000120251205H113942213462aczN_L-P-KRNM.04ef6aab,0.3131995967126871,,000120251205H113942213462aczN_L-P-KRNM.04
81,00Pr@0,00Pr@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,,,000320251205H1139423651402d3f_L-P-OTMb.0962c411,0.7086627182212129,,000320251205H1139423651402d3f_L-P-OTMb.09
82,01Op@0,01Op@0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,,,000320251205H1139423651402d3f_L-P-OTMb.0962c411,0.71165507253758,,000320251205H1139423651402d3f_L-P-OTMb.09
83,04LCI@1,04LCI@1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,,,000320251205H1139423651402d3f_L-P-OTMb.0962c411,0.438362397831935,,000320251205H1139423651402d3f_L-P-OTMb.09
84,00LYR@0,00LYR@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,,,000120251205H113942213462aczN_L-X-Ozyd.053fce02,0.4524161991226218,,000120251205H113942213462aczN_L-X-Ozyd.05
85,05Op@1,05Op@1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,,,000120251205H113942213462aczN_L-X-Ozyd.053fce02,-0.5973813143165476,,000120251205H113942213462aczN_L-X-Ozyd.05
86,10Xe@2,10Xe@2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,,,000120251205H113942213462aczN_L-X-Ozyd.053fce02,1.306266431391682,,000120251205H113942213462aczN_L-X-Ozyd.05
87,00Li@0,00Li@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,0.4537838496567673,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04
88,05Li@1,05Li@1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,-0.3798621734339001,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04
89,10USM@2,10USM@2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,1.197926234461389,,000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04
90,04Op@1,04Op@1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,,,000020251205H113942142818qBUX_L-P-Od2u.00e111b8,-1.0279613006685708,,000020251205H113942142818qBUX_L-P-Od2u.00
91,10Li@2,10Li@2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,,,000020251205H113942142818qBUX_L-P-Od2u.00e111b8,0.8334098567126553,,000020251205H113942142818qBUX_L-P-Od2u.00
92,11Po@2,11Po@2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,,,000020251205H113942142818qBUX_L-P-Od2u.00e111b8,1.3483318088401672,,000020251205H113942142818qBUX_L-P-Od2u.00
93,00Li@0,00Li@0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-U9gn.14828a8b,0.7337758839036587,,000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-U9gn.14
