name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000520251204H191517722210ao8p_LitaAgentN-LitaAgentP-XnjL.16_2,142,142,223.38043001300002,[],[],[],[],0,0,2.9700000221269234e-07,4386,8772,0,8772,2600,6172,48,4386,5506,10976,92,0,0,0,0,0,5396
001620251204H191518585722kZpk_LitaAgentY-LitaAgentC-XiAM.49_1,139,139,66.61618680099946,[],[],[],[],0,0,3.1700001272838564e-07,2132,4264,0,4264,876,3388,176,2132,3038,6044,0,0,0,0,0,0,3022
000920251204H191518050476V10x_LitaAgentC-LitaAgentN-XjCO.27_2,97,97,112.10226691699972,[],[],[],[],0,0,3.0676934469598706e-07,2880,5760,0,5760,1542,4218,280,2880,3526,7008,0,0,0,0,0,0,3504
000320251204H191517644184eenr_LitaAgentY-LitaAgentN-LitaAgentPfDs.11_1,103,103,67.29194398599975,[],[],[],[],0,0,1.7628566898305768e-07,2562,5124,0,5124,1274,3850,6,2562,2842,5656,74,0,0,0,0,0,2754
000220251204H191517544409YyAK_LitaAgentY-LitaAgentYR-LitaAgentNcgc.08_1,178,178,102.0565948819999,[],[],[],[],0,0,3.1620002118870614e-07,2092,4184,0,4184,1470,2708,28,2092,4138,8244,42,0,0,0,0,0,4080
001820251204H191518731166oSeo_LitaAgentC-LitaAgentN-LitaAgentPqQD.55_1,180,180,574.3236425259997,[],[],[],[],0,0,3.1257896855669586e-07,7390,14780,0,14780,2018,8054,336,7390,4662,9296,38,0,0,0,0,0,4610
001220251204H191518230742odZW_LitaAgentY-LitaAgentP-XuYE.36_2,191,191,138.9876340640003,[],[],[],[],0,0,3.0279989005066454e-07,2487,4974,0,4974,1096,3878,40,2487,4016,8000,18,0,0,0,0,0,3982
001620251204H191518585722kZpk_LitaAgentC-LitaAgentN-XRwp.49_2,139,139,60.20650919000036,[],[],[],[],0,0,2.9500042728614064e-07,2128,4256,0,4256,822,3434,248,2128,2984,5936,0,0,0,0,0,0,2968
000520251204H191517722210ao8p_LitaAgentY-LitaAgentP-XoI1.15_2,142,142,191.51882168600014,[],[],[],[],0,0,2.732352400284178e-07,4396,8792,0,8792,2904,5888,44,4396,5810,11584,134,0,0,0,0,0,5658
000420251204H19151769520513tt_LitaAgentC-LitaAgentP-XpG7.12_2,50,50,12.209938509000494,[],[],[],[],0,0,3.320001269457862e-07,720,1440,0,1440,292,1148,4,720,1084,2136,20,0,0,0,0,0,1048
000320251204H191517644184eenr_LitaAgentN-LitaAgentP-XzfA.10_2,103,103,65.03070223599934,[],[],[],[],0,0,2.980716219878689e-07,2246,4492,0,4492,1368,3124,12,2246,2936,5844,88,0,0,0,0,0,2834
000220251204H191517544409YyAK_LitaAgentN-LitaAgentP-XUcW.08_2,178,178,84.58672358500007,[],[],[],[],0,0,3.52700226358138e-07,1963,3926,0,3926,1290,2636,44,1963,3958,7884,36,0,0,0,0,0,3906
001820251204H191518731166oSeo_LitaAgentY-LitaAgentYR-LitaAgentNCJ6.55_1,180,180,605.8895515130025,[],[],[],[],0,0,1.719998085479203e-07,7630,15260,0,15260,2324,8178,378,7630,4968,9908,28,0,0,0,0,0,4926
001220251204H191518230742odZW_LitaAgentY-LitaAgentN-LitaAgentP5Oq.36_2,191,191,81.11703165400013,[],[],[],[],0,0,3.236000338802114e-07,2576,5152,0,5152,866,4286,32,2576,3786,7540,16,0,0,0,0,0,3754
001320251204H191518329718od9p_LitaAgentY-LitaAgentC-XS5X.41_1,188,41,891.7903177629996,[],[],[],[],0,0,0.6020982778749158,1680,3360,0,3360,1540,1762,184,1680,2364,4678,0,0,0,0,0,0,2156
001120251204H191518196347zglR_LitaAgentY-LitaAgentYR-LitaAgentCZE3.33_1,62,62,74.89139141000123,[],[],[],[],0,0,3.000560455903825e-07,2452,4904,0,4904,1004,2316,12,2452,1934,3844,42,0,0,0,0,0,1880
001420251204H191518424020BnUH_LitaAgentY-LitaAgentN-LitaAgentPevw.42_1,138,138,85.04991505500038,[],[],[],[],0,0,2.9423077089282185e-07,2482,4964,0,4964,1628,3336,110,2482,4628,9212,66,0,0,0,0,0,4540
001620251204H191518585722kZpk_LitaAgentY-LitaAgentP-XaZI.50_1,139,139,61.34812371599946,[],[],[],[],0,0,2.838998625520617e-07,2128,4256,0,4256,852,3404,426,2128,3014,5996,0,0,0,0,0,0,2998
001320251204H191518329718od9p_LitaAgentY-LitaAgentP-XBJ1.39_1,188,188,223.13368182900012,[],[],[],[],0,0,3.09187612401729e-07,4402,8804,0,8804,2798,6006,800,4402,6406,12772,108,0,0,0,0,0,6278
001020251204H191518120913k0nD_LitaAgentC-LitaAgentN-LitaAgentP1eG.32_2,131,131,325.39249817200107,[],[],[],[],0,0,2.9927782129056544e-07,4913,9826,0,9826,2188,4590,304,4913,4126,8220,58,0,0,0,0,0,4052
001320251204H191518329718od9p_LitaAgentC-LitaAgentP-X200.39_2,188,42,878.2047958520016,[],[],[],[],0,0,2.72348296562177,1720,3440,0,3440,1628,1784,68,1720,2470,4891,0,0,0,0,0,0,2246
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-LitaAgentP2JB.00_1,180,180,281.9261600129994,[],[],[],[],0,0,3.01588122109773e-07,6024,12048,0,12048,2318,9730,524,6024,5406,10776,102,0,0,0,0,0,5286
001320251204H191518329718od9p_LitaAgentY-LitaAgentN-X46z.39_2,188,188,226.0060249679991,[],[],[],[],0,0,2.9031252779532224e-07,4478,8956,0,8956,4218,4738,1008,4478,7826,15612,122,0,0,0,0,0,7684
001420251204H191518424020BnUH_LitaAgentC-LitaAgentN-XkLJ.44_2,138,138,540.604721139,[],[],[],[],0,0,3.0069231098213305e-07,2258,4516,0,4516,1698,2818,410,2258,4698,9352,86,0,0,0,0,0,4590
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-Xfzw.46_1,108,97,899.2444157920002,[],[],[],[],0,0,2.9235303265843813e-07,3266,6532,0,6532,2242,4288,526,3266,4210,8384,128,0,0,0,0,0,4030
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.59_1,123,123,177.1160713240006,[],[],[],[],0,0,2.861179382307455e-07,4098,8196,0,8196,4352,3844,202,4098,6480,12924,194,0,0,0,0,0,6268
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-LitaAgentNPt1.25_1,188,36,882.3469813700003,[],[],[],[],0,0,0.0023475216312363045,1924,3848,0,3848,1224,1428,134,1924,1858,3675,0,0,0,0,0,0,1692
000020251204H191517321291qBUX_LitaAgentY-LitaAgentN-LitaAgentPShP.02_1,180,180,305.40012612400096,[],[],[],[],0,0,2.911174841060796e-07,6001,12002,0,12002,2994,9006,152,6001,6082,12128,124,0,0,0,0,0,5940
000620251204H1915178143673RTl_LitaAgentY-LitaAgentN-XCDm.20_2,106,106,172.82706045000032,[],[],[],[],0,0,3.0952956234721246e-07,4552,9104,0,9104,1828,7274,474,4552,3968,7900,0,0,0,0,0,0,3950
001620251204H191518585722kZpk_LitaAgentY-LitaAgentC-LitaAgentPLQP.49_1,139,139,62.53026863699779,[],[],[],[],0,0,3.000990545842797e-07,2124,4248,0,4248,790,3458,404,2124,2952,5872,0,0,0,0,0,0,2936
000520251204H191517722210ao8p_LitaAgentY-LitaAgentN-LitaAgentPkoI.17_2,142,142,166.40118340299978,[],[],[],[],0,0,2.9776471338289625e-07,4340,8680,0,8680,2314,6366,128,4340,5220,10404,116,0,0,0,0,0,5086
000720251204H191517882246S2EF_LitaAgentY-LitaAgentC-LitaAgentPDai.21_2,79,79,71.89619930399977,[],[],[],[],0,0,2.9564706196919464e-07,2896,5792,0,5792,1532,4254,54,2896,3122,6200,60,0,0,0,0,0,3040
000020251204H191517321291qBUX_LitaAgentY-LitaAgentN-LitaAgentPWEj.01_2,180,180,280.035884895,[],[],[],[],0,0,2.973526587833048e-07,6339,12678,0,12678,3710,8964,852,6339,6798,13560,130,0,0,0,0,0,6650
001120251204H191518196347zglR_LitaAgentY-LitaAgentC-Xpng.34_2,62,62,80.47025699500045,[],[],[],[],0,0,2.810556907206774e-07,2500,5000,0,5000,1018,2356,138,2500,1948,3872,26,0,0,0,0,0,1910
000720251204H191517882246S2EF_LitaAgentY-LitaAgentC-Xtgm.22_1,79,79,70.943623807,[],[],[],[],0,0,2.8023529974983403e-07,2920,5840,0,5840,1632,4202,14,2920,3222,6400,36,0,0,0,0,0,3164
000120251204H191517423326ozUv_LitaAgentN-LitaAgentP-X7Hx.03_1,162,162,262.3849617730011,[],[],[],[],0,0,3.037695513250163e-07,4326,8652,0,8652,4534,4118,358,4326,7950,15856,0,0,0,0,0,0,7928
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-LitaAgentNBua.47_2,108,71,891.5554274189999,[],[],[],[],0,0,0.19429630352704622,2321,4642,0,4642,2076,2540,398,2321,3550,7054,146,0,0,0,0,0,3308
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-LitaAgentPVvA.24_2,188,34,888.893587044,[],[],[],[],0,0,0.0024410722632494165,1820,3640,0,3640,960,1528,182,1820,1558,3077,0,0,0,0,0,0,1408
001120251204H191518196347zglR_LitaAgentY-LitaAgentP-X3kQ.34_1,62,62,79.53746270800184,[],[],[],[],0,0,1.6938914389659962e-07,2584,5168,0,5168,978,2510,136,2584,1908,3792,32,0,0,0,0,0,1864
000620251204H1915178143673RTl_LitaAgentY-LitaAgentC-XpIE.18_1,106,84,899.5511243219989,[],[],[],[],0,0,2.787647270665997e-07,3596,7192,0,7192,1276,5906,42,3596,2972,5908,0,0,0,0,0,0,2934
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentPNmB.55_2,180,180,575.1678103730001,[],[],[],[],0,0,2.9600017258321473e-07,6976,13952,0,13952,1574,8116,48,6976,4218,8408,22,0,0,0,0,0,4182
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPHoj.05_1,162,60,897.7485920889994,[],[],[],[],0,0,8.653992335894145e-05,1830,3660,0,3660,1758,1870,208,1830,3052,6049,0,0,0,0,0,0,2808
001020251204H191518120913k0nD_LitaAgentY-LitaAgentP-Xp5h.30_1,131,131,384.96924814699923,[],[],[],[],0,0,3.1705571422612087e-07,5508,11016,0,11016,2988,4566,82,5508,4926,9820,42,0,0,0,0,0,4868
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-XUap.05_2,162,71,894.0667115360002,[],[],[],[],0,0,0.5070231420771122,2160,4320,0,4320,1892,2408,128,2160,3410,6766,0,0,0,0,0,0,3210
000820251204H1915179350482njE_LitaAgentY-LitaAgentYR-LitaAgentPs1E.24_1,188,188,686.2419706060001,[],[],[],[],0,0,2.9057894990776394e-07,7788,15576,0,15576,3210,7652,116,7788,6334,12636,20,0,0,0,0,0,6298
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-Xsfv.44_2,138,138,761.1548193420022,[],[],[],[],0,0,3.074615401251671e-07,2708,5416,0,5416,2138,3278,200,2708,5138,10232,44,0,0,0,0,0,5072
000120251204H191517423326ozUv_LitaAgentC-LitaAgentP-XAdt.04_2,162,46,892.0165181640004,[],[],[],[],0,0,0.0007389148456870596,1410,2820,0,2820,1306,1494,120,1410,2308,4561,0,0,0,0,0,0,2060
000620251204H1915178143673RTl_LitaAgentY-LitaAgentN-XCDm.19_1,106,106,115.62036304700086,[],[],[],[],0,0,2.677058064899243e-07,4071,8142,0,8142,1996,6142,176,4071,4136,8236,40,0,0,0,0,0,4078
001420251204H191518424020BnUH_LitaAgentY-LitaAgentYR-LitaAgentPekd.44_1,138,138,91.50885027799995,[],[],[],[],0,0,3.037692364999272e-07,2929,5858,0,5858,1748,4110,188,2929,4748,9452,46,0,0,0,0,0,4680
000620251204H1915178143673RTl_LitaAgentY-LitaAgentN-XFrU.19_2,106,106,130.12217730999964,[],[],[],[],0,0,2.943529580079484e-07,4040,8080,0,8080,2466,5610,202,4040,4606,9176,30,0,0,0,0,0,4558
001520251204H191518506935oTxq_LitaAgentC-LitaAgentN-LitaAgentPwXx.45_2,108,108,791.3829607250002,[],[],[],[],0,0,2.7564705947845464e-07,2610,5220,0,5220,1446,3774,22,2610,3628,7220,114,0,0,0,0,0,3496
000920251204H191518050476V10x_LitaAgentY-LitaAgentC-Xo4v.28_1,97,44,889.7749353510007,[],[],[],[],0,0,0.009462626542419738,1350,2700,0,2700,1080,1598,46,1350,2032,4011,0,0,0,0,0,0,1844
000920251204H191518050476V10x_LitaAgentY-LitaAgentC-Xo4v.27_1,97,97,79.28541348900012,[],[],[],[],0,0,3.1815380470316785e-07,2898,5796,0,5796,1844,3952,354,2898,3828,7612,0,0,0,0,0,0,3806
000220251204H191517544409YyAK_LitaAgentY-LitaAgentC-XLVy.07_2,178,39,898.2412735830003,[],[],[],[],0,0,8.987780020106584e-05,640,1280,0,1280,546,718,28,640,1166,2292,0,0,0,0,0,0,1096
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-XoW3.01_1,180,29,861.2510763500004,[],[],[],[],0,0,11.407329584117285,1620,3240,0,3240,1242,1966,112,1620,1776,3509,0,0,0,0,0,0,1542
000720251204H191517882246S2EF_LitaAgentY-LitaAgentP-Xv7J.21_1,79,79,109.12433785299982,[],[],[],[],0,0,3.030586145434748e-07,3052,6104,0,6104,1956,4146,98,3052,3546,7048,50,0,0,0,0,0,3474
000920251204H191518050476V10x_LitaAgentY-LitaAgentC-XzCt.29_2,97,97,77.1263341619997,[],[],[],[],0,0,2.75461458771203e-07,2886,5772,0,5772,1570,4202,294,2886,3554,7064,0,0,0,0,0,0,3532
001520251204H191518506935oTxq_LitaAgentY-LitaAgentYR-LitaAgentNfDw.46_1,108,108,75.63986767400002,[],[],[],[],0,0,2.6970594583818797e-07,2643,5286,0,5286,2552,2734,604,2643,4734,9432,162,0,0,0,0,0,4554
001420251204H191518424020BnUH_LitaAgentY-LitaAgentYR-LitaAgentCaO5.43_2,138,126,897.7359930780003,[],[],[],[],0,0,6.454061552246388e-05,2844,5688,0,5688,2066,3616,204,2844,4830,9606,48,0,0,0,0,0,4674
001620251204H191518585722kZpk_LitaAgentY-LitaAgentC-LitaAgentNXNO.49_1,139,139,70.23679366700162,[],[],[],[],0,0,3.1859963200986385e-07,2128,4256,0,4256,940,3316,256,2128,3102,6172,0,0,0,0,0,0,3086
000020251204H191517321291qBUX_LitaAgentY-LitaAgentP-X8ED.01_1,180,180,385.11232552100046,[],[],[],[],0,0,2.754706977558433e-07,6368,12736,0,12736,3742,8988,334,6368,6830,13624,122,0,0,0,0,0,6690
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentP-XNu3.59_1,123,123,211.23306052599946,[],[],[],[],0,0,2.7988233555601364e-07,4365,8730,0,8730,4072,4658,620,4365,6200,12364,128,0,0,0,0,0,6054
001020251204H191518120913k0nD_LitaAgentY-LitaAgentN-XnM9.30_1,131,131,390.4738793200004,[],[],[],[],0,0,3.3911106179908126e-07,5440,10880,0,10880,2972,4558,48,5440,4910,9788,30,0,0,0,0,0,4864
000820251204H1915179350482njE_LitaAgentY-LitaAgentYR-LitaAgentPs1E.25_2,188,188,647.3427159700004,[],[],[],[],0,0,2.998944852917798e-07,7424,14848,0,14848,3142,7222,92,7424,6266,12500,32,0,0,0,0,0,6218
001720251204H191518649941I0kf_LitaAgentY-LitaAgentN-LitaAgentPSoJ.51_1,153,153,125.61105904099895,[],[],[],[],0,0,2.9685699181365113e-07,3555,7110,0,7110,926,6184,192,3555,3132,6236,44,0,0,0,0,0,3074
000620251204H1915178143673RTl_LitaAgentC-LitaAgentP-X1bL.19_2,106,106,176.10646390300008,[],[],[],[],0,0,2.751765029696638e-07,4664,9328,0,9328,1954,7372,396,4664,4094,8152,0,0,0,0,0,0,4076
001220251204H191518230742odZW_LitaAgentY-LitaAgentYR-X96F.37_2,191,191,142.3269512930001,[],[],[],[],0,0,2.9479997465386987e-07,2630,5260,0,5260,1532,3728,418,2630,4452,8872,18,0,0,0,0,0,4418
001620251204H191518585722kZpk_LitaAgentC-LitaAgentP-XraV.48_2,139,139,57.12707776500065,[],[],[],[],0,0,3.1800000215298497e-07,2132,4264,0,4264,774,3490,278,2132,2936,5840,0,0,0,0,0,0,2920
000720251204H191517882246S2EF_LitaAgentC-LitaAgentP-XOpo.23_2,79,79,113.679825521,[],[],[],[],0,0,2.768823539072935e-07,2936,5872,0,5872,1836,4036,42,2936,3426,6808,54,0,0,0,0,0,3350
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPRnK.37_1,191,191,83.28790040700005,[],[],[],[],0,0,3.199000275344588e-07,2643,5286,0,5286,892,4394,40,2643,3812,7592,18,0,0,0,0,0,3778
001020251204H191518120913k0nD_LitaAgentC-LitaAgentN-X5WC.31_1,131,131,368.237632143002,[],[],[],[],0,0,2.656668382567457e-07,5384,10768,0,10768,3178,4300,68,5384,5116,10200,28,0,0,0,0,0,5072
000520251204H191517722210ao8p_LitaAgentC-LitaAgentP-Xued.16_2,142,142,165.67492159800167,[],[],[],[],0,0,2.7123571592657004e-07,4392,8784,0,8784,2310,6472,44,4392,5216,10396,104,0,0,0,0,0,5094
000120251204H191517423326ozUv_LitaAgentY-LitaAgentN-LitaAgentPWhO.03_1,162,162,176.50649319700005,[],[],[],[],0,0,3.6461523660154154e-07,4380,8760,0,8760,4060,4694,292,4380,7476,14908,0,0,0,0,0,0,7454
000420251204H19151769520513tt_LitaAgentY-LitaAgentN-LitaAgentPJUj.13_2,50,50,8.31461629200021,[],[],[],[],0,0,2.6609995984472334e-07,696,1392,0,1392,330,1062,176,696,1122,2212,18,0,0,0,0,0,1088
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentC-X7wo.59_1,123,50,879.2623696240007,[],[],[],[],0,0,4.645673744053912,2369,4738,0,4738,2746,1958,222,2369,3640,7235,126,0,0,0,0,0,3354
001520251204H191518506935oTxq_LitaAgentC-LitaAgentN-Xl66.45_2,108,72,896.3904032469982,[],[],[],[],0,0,0.005465242646417156,2321,4642,0,4642,1902,2708,10,2321,3396,6746,130,0,0,0,0,0,3188
001820251204H191518731166oSeo_LitaAgentY-LitaAgentC-XAlS.56_1,180,22,858.9262960320011,[],[],[],[],0,0,0.00534993731506754,1288,2576,0,2576,332,1312,542,1288,678,1320,0,0,0,0,0,0,598
000120251204H191517423326ozUv_LitaAgentY-LitaAgentYR-LitaAgentPhWy.04_2,162,162,174.75422697400063,[],[],[],[],0,0,2.878458382418522e-07,4520,9040,0,9040,3156,5878,468,4520,6572,13100,0,0,0,0,0,0,6550
000120251204H191517423326ozUv_LitaAgentY-LitaAgentN-X8m5.05_2,162,162,266.2940419079987,[],[],[],[],0,0,2.913843323207962e-07,4525,9050,0,9050,4882,4168,408,4525,8298,16552,0,0,0,0,0,0,8276
000720251204H191517882246S2EF_LitaAgentY-LitaAgentYR-LitaAgentNO7U.21_1,79,79,61.39660970099794,[],[],[],[],0,0,2.8347023865481947e-07,2579,5158,0,5158,1624,3532,204,2579,3214,6384,104,0,0,0,0,0,3088
000020251204H191517321291qBUX_LitaAgentN-LitaAgentP-Xmor.00_1,180,180,352.2221843790003,[],[],[],[],0,0,2.8852932968327554e-07,6398,12796,0,12796,3350,9444,358,6398,6438,12840,100,0,0,0,0,0,6320
000620251204H1915178143673RTl_LitaAgentY-LitaAgentP-XI9H.20_1,106,106,172.04387657200277,[],[],[],[],0,0,3.0064727659063306e-07,4572,9144,0,9144,1866,7274,474,4572,4006,7976,0,0,0,0,0,0,3988
000320251204H191517644184eenr_LitaAgentY-LitaAgentN-LitaAgentPqu1.09_2,103,103,67.38475455299704,[],[],[],[],0,0,2.84356896632484e-07,2331,4662,0,4662,1334,3328,12,2331,2902,5776,82,0,0,0,0,0,2806
001220251204H191518230742odZW_LitaAgentY-LitaAgentN-XRK6.36_2,191,191,93.81444731599913,[],[],[],[],0,0,3.0179980967659505e-07,2142,4284,0,4284,1086,3198,20,2142,4006,7980,30,0,0,0,0,0,3960
000120251204H191517423326ozUv_LitaAgentC-LitaAgentN-XN2V.03_2,162,42,890.7604930289999,[],[],[],[],0,0,0.0017605036153746857,1290,2580,0,2580,1436,1120,34,1290,2352,4651,0,0,0,0,0,0,2102
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-Xsfv.42_1,138,138,711.7000237199991,[],[],[],[],0,0,2.9576921616143614e-07,2838,5676,0,5676,1894,3782,332,2838,4894,9744,68,0,0,0,0,0,4804
001620251204H191518585722kZpk_LitaAgentY-LitaAgentP-XxVY.50_2,139,139,63.742993931,[],[],[],[],0,0,2.9019997782597784e-07,2128,4256,0,4256,968,3288,214,2128,3130,6228,0,0,0,0,0,0,3114
000920251204H191518050476V10x_LitaAgentY-LitaAgentYR-LitaAgentPn97.28_1,97,97,90.06568372600032,[],[],[],[],0,0,3.0123101169010624e-07,2808,5616,0,5616,1284,4332,604,2808,3268,6492,0,0,0,0,0,0,3246
001120251204H191518196347zglR_LitaAgentY-LitaAgentYR-LitaAgentCZE3.33_2,62,62,75.61667221799871,[],[],[],[],0,0,3.051116234726376e-07,2536,5072,0,5072,1072,2344,10,2536,2002,3980,38,0,0,0,0,0,1952
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-LitaAgentNkNs.19_2,106,106,127.12012617499931,[],[],[],[],0,0,3.445295399561634e-07,4664,9328,0,9328,2272,7052,648,4664,4412,8788,0,0,0,0,0,0,4394
000520251204H191517722210ao8p_LitaAgentY-LitaAgentP-XoI1.17_2,142,142,167.79373258499982,[],[],[],[],0,0,2.7629400445970105e-07,4386,8772,0,8772,2448,6324,24,4386,5354,10672,110,0,0,0,0,0,5226
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN0te.17_2,142,142,170.93754996999996,[],[],[],[],0,0,2.9235268491046395e-07,4254,8508,0,8508,2562,5944,34,4254,5468,10900,116,0,0,0,0,0,5334
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentP-XNu3.59_2,123,123,202.09127536899905,[],[],[],[],0,0,2.8817628523992267e-07,4353,8706,0,8706,3994,4712,172,4353,6122,12208,146,0,0,0,0,0,5958
001920251204H191518823020TmoJ_LitaAgentN-LitaAgentP-XW6l.58_2,123,123,154.7661363340012,[],[],[],[],0,0,2.8811786358025584e-07,4355,8710,0,8710,4186,4524,572,4355,6314,12592,176,0,0,0,0,0,6120
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-LitaAgentNvfo.02_2,180,180,246.64948664300027,[],[],[],[],0,0,7.184702125788831e-07,5126,10252,0,10252,2958,7294,268,5126,6046,12056,108,0,0,0,0,0,5920
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-LitaAgentP2JB.01_1,180,180,301.98056713499955,[],[],[],[],0,0,3.0247033197049273e-07,6304,12608,0,12608,3472,9130,280,6304,6560,13084,100,0,0,0,0,0,6442
001720251204H191518649941I0kf_LitaAgentY-LitaAgentN-Xijt.53_1,153,153,127.4675125879985,[],[],[],[],0,0,2.347850178401651e-07,3120,6240,0,6240,1718,4522,12,3120,3924,7820,90,0,0,0,0,0,3820
000820251204H1915179350482njE_LitaAgentY-LitaAgentYR-LitaAgentPs1E.25_1,188,188,664.697052077001,[],[],[],[],0,0,2.801050294166137e-07,7396,14792,0,14792,3518,6808,232,7396,6642,13252,54,0,0,0,0,0,6572
001120251204H191518196347zglR_LitaAgentY-LitaAgentYR-XZfy.35_1,62,62,77.85281436900186,[],[],[],[],0,0,2.937223244872357e-07,2524,5048,0,5048,1012,2372,22,2524,1942,3860,46,0,0,0,0,0,1884
000620251204H1915178143673RTl_LitaAgentC-LitaAgentP-X1bL.18_1,106,98,896.0726231939989,[],[],[],[],0,0,0.35153314935386704,4356,8712,0,8712,1518,7150,536,4356,3512,6978,0,0,0,0,0,0,3438
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-LitaAgentPiCT.45_2,108,102,899.730682165,[],[],[],[],0,0,2.84647017799537e-07,3271,6542,0,6542,1660,4882,582,3271,3724,7412,118,0,0,0,0,0,3556
001120251204H191518196347zglR_LitaAgentY-LitaAgentC-LitaAgentNiAI.34_2,62,62,136.84032797200052,[],[],[],[],0,0,2.930552606509688e-07,2500,5000,0,5000,924,2452,118,2500,1854,3684,44,0,0,0,0,0,1798
000220251204H191517544409YyAK_LitaAgentC-LitaAgentP-XdYv.07_1,178,178,134.91827658999864,[],[],[],[],0,0,3.304998244857416e-07,2428,4856,0,4856,1548,3308,12,2428,4216,8400,20,0,0,0,0,0,4180
000720251204H191517882246S2EF_LitaAgentY-LitaAgentN-XLL9.21_1,79,79,59.77758944800007,[],[],[],[],0,0,2.7882389772190326e-07,2484,4968,0,4968,1702,3266,196,2484,3292,6540,116,0,0,0,0,0,3154
000320251204H191517644184eenr_LitaAgentY-LitaAgentP-X8Cf.09_1,103,103,83.4130727390002,[],[],[],[],0,0,3.1635694800310634e-07,2395,4790,0,4790,1386,3404,22,2395,2954,5880,64,0,0,0,0,0,2876
000420251204H19151769520513tt_LitaAgentY-LitaAgentC-XA1p.13_1,50,50,15.0474458209992,[],[],[],[],0,0,3.1820018193684517e-07,724,1448,0,1448,350,1094,14,724,1142,2252,12,0,0,0,0,0,1114
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.03_2,162,162,174.35091481899872,[],[],[],[],0,0,2.926916260128984e-07,4615,9230,0,9230,3330,5900,370,4615,6746,13448,0,0,0,0,0,0,6724
000120251204H191517423326ozUv_LitaAgentY-LitaAgentYR-LitaAgentPhWy.04_1,162,162,165.44742720799968,[],[],[],[],0,0,2.990769084695225e-07,4450,8900,0,8900,2810,6090,368,4450,6226,12408,4,0,0,0,0,0,6200
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.20_1,106,106,139.04868022399933,[],[],[],[],0,0,2.6758821417495387e-07,4572,9144,0,9144,2076,7064,482,4572,4216,8396,0,0,0,0,0,0,4198
000320251204H191517644184eenr_LitaAgentY-LitaAgentP-X8Cf.11_1,103,103,80.81797577700127,[],[],[],[],0,0,3.030709194717929e-07,2466,4932,0,4932,1430,3502,64,2466,2998,5968,74,0,0,0,0,0,2910
000920251204H191518050476V10x_LitaAgentY-LitaAgentP-XYd4.27_2,97,97,76.002115538,[],[],[],[],0,0,2.9276914294594184e-07,2898,5796,0,5796,1504,4286,214,2898,3488,6932,0,0,0,0,0,0,3466
000720251204H191517882246S2EF_LitaAgentC-LitaAgentN-XGIK.22_2,79,79,62.81145365500197,[],[],[],[],0,0,2.850589653997518e-07,2522,5044,0,5044,1646,3398,196,2522,3236,6428,90,0,0,0,0,0,3124
001520251204H191518506935oTxq_LitaAgentC-LitaAgentN-LitaAgentPwXx.47_2,108,76,895.3481175369998,[],[],[],[],0,0,0.17457018658773021,2420,4840,0,4840,1500,3326,10,2420,3074,6102,144,0,0,0,0,0,2876
000520251204H191517722210ao8p_LitaAgentC-LitaAgentN-XMjn.15_2,142,142,178.845182957999,[],[],[],[],0,0,2.9970578907523304e-07,4322,8644,0,8644,2612,6032,54,4322,5518,11000,104,0,0,0,0,0,5396
001820251204H191518731166oSeo_LitaAgentY-LitaAgentC-LitaAgentNJgJ.55_1,180,93,896.4895593150013,[],[],[],[],0,0,0.09221016909826799,4544,9088,0,9088,1228,4790,36,4544,2628,5221,24,0,0,0,0,0,2562
