name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000120251210H223957863747wmRA_L-X-K9Cd.04,96,96,436.5467800240003,[],[],[],[],0,0,1.1666664552952473e-07,2299,4598,0,4598,3212,1386,594,2299,4908,9784,130,0,0,0,0,0,4762
000120251210H223957863747wmRA_L-U-K1zd.05,96,96,450.9454831610001,[],[],[],[],0,0,1.299999591234761e-07,2907,5814,0,5814,3048,2766,518,2907,4744,9456,64,0,0,0,0,0,4664
000320251210H223957935659O58P_X-P-Ow8w.10,95,95,27.64178237700071,[],[],[],[],0,0,2.0699990272987633e-07,1032,2064,0,2064,400,1664,18,1032,1876,3720,22,0,0,0,0,0,1838
000220251210H223957905396qy6l_L-X-UzgJ.07,71,71,304.0021208590001,[],[],[],[],0,0,1.2071424342658637e-07,2272,4544,0,4544,2344,2200,96,2272,3466,6904,0,0,0,0,0,0,3452
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-X9SJ.04,96,96,400.1583001609997,[],[],[],[],0,0,1.2599994079209864e-07,2979,5958,0,5958,3226,2732,692,2979,4922,9812,56,0,0,0,0,0,4850
000020251210H223957824305qBUX_LitaAgentYT-LitaAgentYR-XLGm.00,82,82,342.56710973200006,[],[],[],[],0,0,1.1647064050467794e-07,3024,6048,0,6048,1726,4314,266,3024,3156,6276,110,0,0,0,0,0,3028
000120251210H223957863747wmRA_LitaAgentN-LitaAgentP-UnoH.03,96,96,378.3934098059999,[],[],[],[],0,0,1.3933325438605e-07,2931,5862,0,5862,2996,2866,406,2931,4692,9352,70,0,0,0,0,0,4606
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-XgrY.13,60,60,221.34989271400082,[],[],[],[],0,0,1.1999987978733293e-07,2757,5514,0,5514,1522,2166,10,2757,2456,4884,46,0,0,0,0,0,2396
000420251210H223957973606jpxE_L-X-KDa3.13,60,60,71.19653774400012,[],[],[],[],0,0,2.2315783242351914e-07,2745,5490,0,5490,1668,1970,54,2745,2602,5176,40,0,0,0,0,0,2548
000120251210H223957863747wmRA_L-P-OpRd.05,96,96,477.79695498399997,[],[],[],[],0,0,1.2666669135796838e-07,2871,5742,0,5742,3612,2130,594,2871,5308,10584,72,0,0,0,0,0,5220
000220251210H223957905396qy6l_L-X-PkgZ.07,71,71,65.32111899299889,[],[],[],[],0,0,1.9214296896409776e-07,2272,4544,0,4544,2632,1912,322,2272,3754,7480,0,0,0,0,0,0,3740
000220251210H223957905396qy6l_L-U-KHMA.08,71,71,468.9616840809995,[],[],[],[],0,0,1.3214282392125044e-07,2264,4528,0,4528,1796,2732,692,2264,2918,5808,4,0,0,0,0,0,2900
000420251210H223957973606jpxE_L-K-Op0G.14,60,60,228.59866909799985,[],[],[],[],0,0,1.2368419495607287e-07,2626,5252,0,5252,1534,1960,204,2626,2468,4908,52,0,0,0,0,0,2402
000120251210H223957863747wmRA_L-P-KdTr.03,96,96,419.80196454700035,[],[],[],[],0,0,1.3399997745485355e-07,2862,5724,0,5724,2830,2894,596,2862,4526,9020,66,0,0,0,0,0,4444
000020251210H223957824305qBUX_L-X-Otyc.00,82,82,61.33957382000153,[],[],[],[],0,0,1.9235267245676368e-07,2837,5674,0,5674,1482,4192,26,2837,2912,5788,114,0,0,0,0,0,2780
000220251210H223957905396qy6l_L-U-Pbe5.06,71,71,271.1253058679995,[],[],[],[],0,0,1.9864273781422526e-07,2272,4544,0,4544,2180,2364,172,2272,3302,6576,0,0,0,0,0,0,3288
000320251210H223957935659O58P_LitaAgentYT-LitaAgentYR-PNK1.09,95,95,87.36563384599958,[],[],[],[],0,0,1.339999471383635e-07,1152,2304,0,2304,430,1872,164,1152,1906,3780,4,0,0,0,0,0,1886
000220251210H223957905396qy6l_LitaAgentY-LitaAgentC-Pquy.07,71,71,403.34623313099974,[],[],[],[],0,0,1.2857143311910996e-07,2272,4544,0,4544,2370,2172,382,2272,3492,6956,0,0,0,0,0,0,3478
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-Omm1.02,82,82,61.67565327900047,[],[],[],[],0,0,1.958823678946561e-07,2652,5304,0,5304,1810,3494,138,2652,3240,6444,176,0,0,0,0,0,3046
000420251210H223957973606jpxE_L-P-O39Z.12,60,60,68.53211595500034,[],[],[],[],0,0,1.9263145651692818e-07,2610,5220,0,5220,1492,1992,154,2610,2426,4824,32,0,0,0,0,0,2380
000420251210H223957973606jpxE_X-K-O9NK.13,60,60,248.94635099199968,[],[],[],[],0,0,1.1684211418277731e-07,2663,5326,0,5326,1780,1772,100,2663,2714,5400,52,0,0,0,0,0,2648
000320251210H223957935659O58P_P-K-Ojez.11,95,95,196.49636209399978,[],[],[],[],0,0,2.3300008251680991e-07,1148,2296,0,2296,450,1846,40,1148,1926,3820,12,0,0,0,0,0,1898
000420251210H223957973606jpxE_LitaAgentY-LitaAgentP-X4wr.13,60,60,224.86023247400044,[],[],[],[],0,0,1.2315793260074172e-07,2750,5500,0,5500,1634,2028,30,2750,2568,5108,40,0,0,0,0,0,2514
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-PeUN.12,60,60,221.64575045200036,[],[],[],[],0,0,1.2210526428565286e-07,2727,5454,0,5454,1706,1910,42,2727,2640,5252,38,0,0,0,0,0,2588
000220251210H223957905396qy6l_LitaAgentC-LitaAgentP-XKft.08,71,71,418.8266583860004,[],[],[],[],0,0,1.235714859961133e-07,2272,4544,0,4544,1846,2698,260,2272,2968,5908,0,0,0,0,0,0,2954
000420251210H223957973606jpxE_L-X-PGFz.12,60,60,116.81661788400015,[],[],[],[],0,0,1.7631579172111264e-07,2724,5448,0,5448,1712,1924,74,2724,2646,5264,28,0,0,0,0,0,2604
000020251210H223957824305qBUX_LitaAgentYT-LitaAgentYR-LitaAgentCCvs.01,82,82,602.8211911630001,[],[],[],[],0,0,1.958823678946561e-07,2802,5604,0,5604,1568,4036,128,2802,2998,5960,132,0,0,0,0,0,2848
000020251210H223957824305qBUX_LitaAgentY-LitaAgentC-LitaAgentN6tq.02,82,82,557.7803041579991,[],[],[],[],0,0,1.1235292999224519e-07,2815,5630,0,5630,1556,4072,166,2815,2986,5936,140,0,0,0,0,0,2828
000320251210H223957935659O58P_LitaAgentY-LitaAgentP-POuF.10,95,95,214.55769837499975,[],[],[],[],0,0,1.2500004231696948e-07,1192,2384,0,2384,310,2072,44,1192,1786,3540,0,0,0,0,0,0,1770
000220251210H223957905396qy6l_L-P-KfLY.08,71,71,212.65604117400017,[],[],[],[],0,0,1.3142854576082235e-07,2272,4544,0,4544,2176,2368,408,2272,3298,6568,0,0,0,0,0,0,3284
000320251210H223957935659O58P_LitaAgentC-LitaAgentN-LitaAgentPPoP.09,95,95,252.319164945,[],[],[],[],0,0,1.3700018826057202e-07,1132,2264,0,2264,304,1960,24,1132,1780,3528,12,0,0,0,0,0,1752
000220251210H223957905396qy6l_LitaAgentY-LitaAgentP-OZne.07,71,71,278.06986527200024,[],[],[],[],0,0,1.3928567048943868e-07,2112,4224,0,4224,2146,2074,376,2112,3268,6508,56,0,0,0,0,0,3198
000220251210H223957905396qy6l_L-P-O0oR.06,71,71,46.761728270001186,[],[],[],[],0,0,2.0928564481437206e-07,2088,4176,0,4176,2014,2162,432,2088,3136,6244,42,0,0,0,0,0,3080
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-ODnL.14,60,60,221.56314578899992,[],[],[],[],0,0,1.2842110663768835e-07,2696,5392,0,5392,1896,1704,80,2696,2830,5632,52,0,0,0,0,0,2764
000220251210H223957905396qy6l_LitaAgentYT-LitaAgentYR-UO40.08,71,71,299.23582177000026,[],[],[],[],0,0,1.2214286471134986e-07,2272,4544,0,4544,2454,2086,280,2272,3576,7124,0,0,0,0,0,0,3562
000120251210H223957863747wmRA_P-K-O5YG.04,96,96,202.96469714900013,[],[],[],[],0,0,1.873331711976789e-07,2556,5112,0,5112,3362,1750,726,2556,5058,10084,112,0,0,0,0,0,4930
000420251210H223957973606jpxE_L-U-PAaR.12,60,60,102.66645463199984,[],[],[],[],0,0,1.1736847227439284e-07,2679,5358,0,5358,1520,2066,40,2679,2454,4880,40,0,0,0,0,0,2400
000420251210H223957973606jpxE_L-U-Oxg7.12,60,60,225.37676442400016,[],[],[],[],0,0,1.1263160846091954e-07,2778,5556,0,5556,1768,1936,112,2778,2702,5376,38,0,0,0,0,0,2650
000320251210H223957935659O58P_L-X-PyjX.10,95,95,288.9437957859991,[],[],[],[],0,0,1.4600018403143621e-07,1188,2376,0,2376,778,1598,10,1188,2254,4476,12,0,0,0,0,0,2226
000220251210H223957905396qy6l_Po-Pr-Oa5a.08,71,71,53.06307438299882,[],[],[],[],0,0,1.4357179419935813e-07,2064,4128,0,4128,2620,1508,490,2064,3742,7456,62,0,0,0,0,0,3666
000020251210H223957824305qBUX_L-U-PMq3.01,82,82,348.90513025700056,[],[],[],[],0,0,1.2294116031090894e-07,2863,5726,0,5726,1466,4258,38,2863,2896,5756,126,0,0,0,0,0,2752
000020251210H223957824305qBUX_L-P-KTei.01,82,82,328.27422826600014,[],[],[],[],0,0,1.1647069400436628e-07,2979,5958,0,5958,1766,4190,260,2979,3196,6356,140,0,0,0,0,0,3038
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-KJuO.09,95,95,246.4061477250002,[],[],[],[],0,0,1.450001036573667e-07,1104,2208,0,2208,406,1802,10,1104,1882,3732,14,0,0,0,0,0,1852
000220251210H223957905396qy6l_L-P-K2sG.08,71,71,292.60992261999945,[],[],[],[],0,0,1.3571421472339091e-07,2272,4544,0,4544,2034,2510,724,2272,3156,6284,0,0,0,0,0,0,3142
000220251210H223957905396qy6l_LitaAgentY-LitaAgentN-PDKv.07,71,71,266.35608200399975,[],[],[],[],0,0,1.2499997735306222e-07,1984,3968,0,3968,2666,1300,324,1984,3788,7548,54,0,0,0,0,0,3720
000320251210H223957935659O58P_LitaAgentC-LitaAgentP-PAhB.10,95,95,214.50939222700072,[],[],[],[],0,0,1.3299995771376416e-07,1164,2328,0,2328,546,1782,16,1164,2022,4012,6,0,0,0,0,0,2000
000220251210H223957905396qy6l_LitaAgentY-LitaAgentC-OIWE.07,71,71,244.78787047600008,[],[],[],[],0,0,1.3571431216925183e-07,2072,4144,0,4144,2478,1666,456,2072,3600,7172,66,0,0,0,0,0,3520
000120251210H223957863747wmRA_LitaAgentY-LitaAgentN-PD7n.03,96,96,405.19279342300024,[],[],[],[],0,0,1.2866667020716704e-07,2907,5814,0,5814,3346,2468,122,2907,5042,10052,62,0,0,0,0,0,4964
000420251210H223957973606jpxE_L-U-PaFU.12,60,60,117.0450795630004,[],[],[],[],0,0,1.1210522643523291e-07,2583,5166,0,5166,1426,1878,66,2583,2360,4692,58,0,0,0,0,0,2288
000120251210H223957863747wmRA_L-P-KITw.03,96,96,478.6576560330004,[],[],[],[],0,0,1.2800004090725754e-07,2862,5724,0,5724,3158,2560,644,2862,4854,9676,60,0,0,0,0,0,4778
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-ODnL.12,60,60,222.15930748399933,[],[],[],[],0,0,1.9789460661980372e-07,2464,4928,0,4928,1488,1666,108,2464,2422,4816,70,0,0,0,0,0,2338
000220251210H223957905396qy6l_Po-Pr-Kf9e.07,71,71,62.62933456399878,[],[],[],[],0,0,1.2500004231696948e-07,2272,4544,0,4544,2080,2464,750,2272,3202,6376,0,0,0,0,0,0,3188
000020251210H223957824305qBUX_Po-Pr-KI67.02,82,82,156.85894903200006,[],[],[],[],0,0,1.952941923210507e-07,2866,5732,0,5732,1586,4146,58,2866,3016,5996,134,0,0,0,0,0,2864
000020251210H223957824305qBUX_LitaAgentC-LitaAgentN-UNuj.01,82,82,345.7752901930007,[],[],[],[],0,0,1.252941301037722e-07,2873,5746,0,5746,1352,4394,104,2873,2782,5528,102,0,0,0,0,0,2662
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-Pg98.08,71,71,45.28818522500114,[],[],[],[],0,0,1.264287285656402e-07,1912,3824,0,3824,1956,1868,296,1912,3078,6128,56,0,0,0,0,0,3008
000020251210H223957824305qBUX_LitaAgentYT-LitaAgentYR-LitaAgentP8H2.01,82,82,349.025174073,[],[],[],[],0,0,1.276471266464796e-07,2910,5820,0,5820,1570,4238,360,2910,3000,5964,134,0,0,0,0,0,2848
000320251210H223957935659O58P_L-X-PnHA.09,95,95,81.76158088099965,[],[],[],[],0,0,2.3699976736679673e-07,1092,2184,0,2184,448,1736,12,1092,1924,3816,20,0,0,0,0,0,1888
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-KCdc.05,96,96,55.118087228998775,[],[],[],[],0,0,1.7933355896578482e-07,2904,5808,0,5808,2820,2988,194,2904,4516,9000,60,0,0,0,0,0,4440
000320251210H223957935659O58P_LitaAgentC-LitaAgentP-KTjs.09,95,95,280.545322121,[],[],[],[],0,0,1.4599995665776077e-07,1060,2120,0,2120,392,1728,24,1060,1868,3704,20,0,0,0,0,0,1832
000120251210H223957863747wmRA_LitaAgentYT-LitaAgentYR-LitaAgentCad6.05,96,96,409.5683053589996,[],[],[],[],0,0,1.3133333898925532e-07,2934,5868,0,5868,2874,2990,442,2934,4570,9108,54,0,0,0,0,0,4500
000220251210H223957905396qy6l_L-X-ODT8.08,71,71,56.21795728399957,[],[],[],[],0,0,1.8357150111114606e-07,2080,4160,0,4160,2668,1492,426,2080,3790,7552,64,0,0,0,0,0,3712
000320251210H223957935659O58P_X-U-OI28.10,95,95,187.51958410099996,[],[],[],[],0,0,1.3499993656296283e-07,1048,2096,0,2096,398,1698,22,1048,1874,3716,8,0,0,0,0,0,1850
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.13,60,60,282.4655605060002,[],[],[],[],0,0,1.2684215203319725e-07,2700,5400,0,5400,1448,2166,140,2700,2382,4736,38,0,0,0,0,0,2330
000020251210H223957824305qBUX_L-Po-PrwW2.01,82,82,340.518784117,[],[],[],[],0,0,1.60647152156076e-07,2432,4864,0,4864,1666,3198,30,2432,3096,6156,170,0,0,0,0,0,2908
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-Oz5J.14,60,60,251.69034188500063,[],[],[],[],0,0,1.21052595970564e-07,2740,5480,0,5480,1484,2156,170,2740,2418,4808,42,0,0,0,0,0,2362
000420251210H223957973606jpxE_L-P-KJFp.13,60,60,233.61314990499977,[],[],[],[],0,0,1.2368421889014394e-07,2787,5574,0,5574,1566,2148,42,2787,2500,4972,46,0,0,0,0,0,2440
000020251210H223957824305qBUX_U-P-Kp9l.02,82,82,140.22328236900012,[],[],[],[],0,0,1.3294132205534397e-07,2867,5734,0,5734,1934,3800,28,2867,3364,6692,132,0,0,0,0,0,3214
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-LitaAgentPww1.11,95,95,257.93059605000053,[],[],[],[],0,0,2.131001565430779e-07,1132,2264,0,2264,304,1958,88,1132,1780,3528,8,0,0,0,0,0,1756
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-PeUN.14,60,60,206.37379601199973,[],[],[],[],0,0,1.210526438387062e-07,2609,5218,0,5218,1628,1728,18,2609,2562,5096,62,0,0,0,0,0,2486
000220251210H223957905396qy6l_P-K-Ornc.06,71,71,289.94124950900004,[],[],[],[],0,0,1.907143476793343e-07,2112,4224,0,4224,2226,1998,434,2112,3348,6668,44,0,0,0,0,0,3290
000320251210H223957935659O58P_LitaAgentC-LitaAgentP-XAOx.10,95,95,189.32977349700013,[],[],[],[],0,0,2.2699996407027357e-07,1180,2360,0,2360,464,1896,14,1180,1940,3848,4,0,0,0,0,0,1920
000320251210H223957935659O58P_X-Po-PrYhE.10,95,95,73.49350682699969,[],[],[],[],0,0,1.2400005289237015e-07,1068,2136,0,2136,408,1728,4,1068,1884,3736,14,0,0,0,0,0,1854
000320251210H223957935659O58P_L-X-UHVJ.11,95,95,80.30706867800018,[],[],[],[],0,0,2.0799998310394585e-07,1108,2216,0,2216,560,1656,20,1108,2036,4040,12,0,0,0,0,0,2008
000120251210H223957863747wmRA_U-P-O9PD.03,96,96,219.43925416300044,[],[],[],[],0,0,1.2533334180867918e-07,2829,5658,0,5658,3700,1958,170,2829,5396,10760,74,0,0,0,0,0,5306
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-On9M.10,95,95,352.63030162799987,[],[],[],[],0,0,1.2899990906589664e-07,1096,2192,0,2192,410,1780,148,1096,1886,3740,16,0,0,0,0,0,1854
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.00,82,82,48.90371771500031,[],[],[],[],0,0,1.9647065046763814e-07,2841,5682,0,5682,1360,4320,336,2841,2790,5544,122,0,0,0,0,0,2650
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-ODnL.13,60,60,193.27333110100017,[],[],[],[],0,0,1.2157895406217955e-07,2602,5204,0,5204,1722,1602,120,2602,2656,5284,86,0,0,0,0,0,2556
000220251210H223957905396qy6l_LitaAgentC-LitaAgentN-XP1S.07,71,71,297.7683276510006,[],[],[],[],0,0,1.2642859863782565e-07,2056,4112,0,4112,2638,1474,170,2056,3760,7492,50,0,0,0,0,0,3696
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-KdJe.05,96,96,59.367331784998896,[],[],[],[],0,0,1.439998110678668e-07,2889,5778,0,5778,2636,3142,588,2889,4332,8632,60,0,0,0,0,0,4256
000120251210H223957863747wmRA_L-U-P16g.03,96,96,86.55842610300078,[],[],[],[],0,0,2.0533334463834762e-07,2898,5796,0,5796,3484,2312,262,2898,5180,10328,56,0,0,0,0,0,5108
000320251210H223957935659O58P_L-P-KjuK.09,95,95,159.20042817900048,[],[],[],[],0,0,2.3500006136600858e-07,1064,2128,0,2128,402,1726,12,1064,1878,3724,16,0,0,0,0,0,1846
000220251210H223957905396qy6l_L-U-Om0c.06,71,71,289.34817660299996,[],[],[],[],0,0,1.271428118343465e-07,2272,4544,0,4544,2582,1962,628,2272,3704,7380,0,0,0,0,0,0,3690
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.06,71,71,241.31333124900084,[],[],[],[],0,0,1.2714287679825376e-07,2046,4092,0,4092,2726,1366,112,2046,3848,7668,52,0,0,0,0,0,3782
000220251210H223957905396qy6l_X-U-PACx.06,71,71,131.39660593000008,[],[],[],[],0,0,1.7357154190124545e-07,2272,4544,0,4544,2406,2138,116,2272,3528,7028,0,0,0,0,0,0,3514
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-LitaAgentPww1.10,95,95,253.86795683499986,[],[],[],[],0,0,1.3899998521083035e-07,1088,2176,0,2176,372,1804,14,1088,1848,3664,18,0,0,0,0,0,1814
000120251210H223957863747wmRA_L-K-OqW3.03,96,96,235.38772527399942,[],[],[],[],0,0,1.2066666386090218e-07,2862,5724,0,5724,3660,2064,1064,2862,5356,10680,66,0,0,0,0,0,5274
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-U13y.13,60,60,248.84184911299963,[],[],[],[],0,0,1.8215781126759553e-07,2703,5406,0,5406,1562,2056,74,2703,2496,4964,36,0,0,0,0,0,2446
000220251210H223957905396qy6l_L-X-UXRP.06,71,71,273.9292328669999,[],[],[],[],0,0,1.3357138024210663e-07,2272,4544,0,4544,2514,2030,516,2272,3636,7244,0,0,0,0,0,0,3622
000020251210H223957824305qBUX_L-X-OXVY.02,82,82,322.8115964470003,[],[],[],[],0,0,1.2294116031090894e-07,2868,5736,0,5736,1472,4264,14,2868,2902,5768,118,0,0,0,0,0,2766
000120251210H223957863747wmRA_LitaAgentYT-LitaAgentYR-LitaAgentNlHX.03,96,96,384.4868024799998,[],[],[],[],0,0,1.4066669488480935e-07,2916,5832,0,5832,3562,2270,428,2916,5258,10484,50,0,0,0,0,0,5192
000020251210H223957824305qBUX_U-P-OHBS.00,82,82,153.0431146559995,[],[],[],[],0,0,1.1947058202863174e-07,2969,5938,0,5938,1710,4228,64,2969,3140,6244,110,0,0,0,0,0,3012
000420251210H223957973606jpxE_LitaAgentY-LitaAgentP-KsTP.12,60,60,67.99880088099962,[],[],[],[],0,0,1.8421049294135485e-07,2709,5418,0,5418,1302,2346,166,2709,2236,4444,32,0,0,0,0,0,2190
000020251210H223957824305qBUX_LitaAgentC-LitaAgentN-P2rr.02,82,82,175.61684428300032,[],[],[],[],0,0,1.1764715215095374e-07,2928,5856,0,5856,1680,4176,44,2928,3110,6184,126,0,0,0,0,0,2966
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-PG2w.04,96,96,388.6323928510001,[],[],[],[],0,0,1.279999196412973e-07,2871,5742,0,5742,2518,3224,460,2871,4214,8396,62,0,0,0,0,0,4136
000020251210H223957824305qBUX_L-X-Pehi.01,82,82,383.809187973,[],[],[],[],0,0,1.7705860955175012e-07,2776,5552,0,5552,1548,4004,26,2776,2978,5920,100,0,0,0,0,0,2860
000020251210H223957824305qBUX_LitaAgentC-LitaAgentP-PsDF.02,82,82,369.1858207739997,[],[],[],[],0,0,1.9647054346826146e-07,2599,5198,0,5198,1286,3912,106,2599,2716,5396,136,0,0,0,0,0,2562
000120251210H223957863747wmRA_Po-Pr-OeqW.03,96,96,491.2925490900002,[],[],[],[],0,0,1.3199993797267477e-07,2871,5742,0,5742,3476,2264,478,2871,5172,10312,66,0,0,0,0,0,5090
000420251210H223957973606jpxE_L-K-Op0G.13,60,60,249.5234876200002,[],[],[],[],0,0,1.2105264383870624e-07,2739,5478,0,5478,1740,1914,132,2739,2674,5320,48,0,0,0,0,0,2612
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-Pfrn.09,95,95,180.41659379199973,[],[],[],[],0,0,1.3799999578623102e-07,1084,2168,0,2168,386,1782,22,1084,1862,3692,8,0,0,0,0,0,1838
000120251210H223957863747wmRA_L-U-OaxM.04,96,96,444.52735066399964,[],[],[],[],0,0,1.3600001693703235e-07,2799,5598,0,5598,3636,1962,466,2799,5332,10632,114,0,0,0,0,0,5202
000020251210H223957824305qBUX_X-Po-Pra4W.00,82,82,51.59630180699969,[],[],[],[],0,0,1.9823539118720767e-07,2882,5764,0,5764,1580,4184,10,2882,3010,5984,138,0,0,0,0,0,2854
000020251210H223957824305qBUX_L-U-PmpZ.01,82,82,359.2218603870001,[],[],[],[],0,0,1.217646754144773e-07,2920,5840,0,5840,1872,3966,156,2920,3302,6568,106,0,0,0,0,0,3178
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PapX.13,60,60,232.85229279099985,[],[],[],[],0,0,1.2052630968116175e-07,2768,5536,0,5536,1376,2312,276,2768,2310,4592,44,0,0,0,0,0,2252
000320251210H223957935659O58P_L-X-UQFE.11,95,95,193.89952558800087,[],[],[],[],0,0,1.3299995771376416e-07,1108,2216,0,2216,322,1894,26,1108,1798,3564,8,0,0,0,0,0,1774
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-Pdna.12,60,60,95.9180591559998,[],[],[],[],0,0,1.1473677755259957e-07,2821,5642,0,5642,1612,2134,158,2821,2546,5064,34,0,0,0,0,0,2498
000320251210H223957935659O58P_LitaAgentN-LitaAgentP-Oq0P.10,95,95,150.81169897499967,[],[],[],[],0,0,2.3710008463240228e-07,1104,2208,0,2208,412,1796,18,1104,1888,3744,14,0,0,0,0,0,1858
000020251210H223957824305qBUX_LitaAgentY-LitaAgentC-LitaAgentNHYb.00,82,82,400.2765203890003,[],[],[],[],0,0,1.2000006844412865e-07,2732,5464,0,5464,1368,4096,26,2732,2798,5560,138,0,0,0,0,0,2642
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-K2UI.14,60,60,253.7100177540001,[],[],[],[],0,0,1.8315787249440817e-07,2660,5320,0,5320,1762,1776,52,2660,2696,5364,46,0,0,0,0,0,2636
000120251210H223957863747wmRA_L-X-UDxc.04,96,96,403.843814545,[],[],[],[],0,0,1.1533335661321568e-07,2925,5850,0,5850,3340,2510,152,2925,5036,10040,72,0,0,0,0,0,4948
000020251210H223957824305qBUX_L-U-P9Oh.01,82,82,364.8382336939999,[],[],[],[],0,0,1.1352941488867681e-07,2970,5940,0,5940,2016,3924,28,2970,3446,6856,154,0,0,0,0,0,3274
000420251210H223957973606jpxE_L-X-PotN.14,60,60,66.24499613700027,[],[],[],[],0,0,2.0473683099752585e-07,2744,5488,0,5488,1620,2050,16,2744,2554,5080,34,0,0,0,0,0,2506
000420251210H223957973606jpxE_L-U-PUmV.12,60,60,218.12525930099946,[],[],[],[],0,0,1.1684201844649291e-07,2721,5442,0,5442,1384,2270,28,2721,2318,4608,30,0,0,0,0,0,2274
000220251210H223957905396qy6l_L-X-PFjV.06,71,71,331.53147633000026,[],[],[],[],0,0,1.2357142103220603e-07,2272,4544,0,4544,2486,2058,44,2272,3608,7188,0,0,0,0,0,0,3594
000220251210H223957905396qy6l_L-U-PmVp.06,71,71,280.03135598300014,[],[],[],[],0,0,1.299999244760589e-07,2232,4464,0,4464,2048,2416,694,2232,3170,6312,10,0,0,0,0,0,3146
000020251210H223957824305qBUX_X-U-KOr9.00,82,82,77.27706824699999,[],[],[],[],0,0,1.2058824401773402e-07,2984,5968,0,5968,1600,4364,28,2984,3030,6024,134,0,0,0,0,0,2878
000220251210H223957905396qy6l_LitaAgentY-LitaAgentN-OOXZ.08,71,71,286.82091317100003,[],[],[],[],0,0,1.314284807969151e-07,1922,3844,0,3844,2662,1182,666,1922,3784,7540,118,0,0,0,0,0,3652
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-LitaAgentNWVT.09,95,95,18.19793551300063,[],[],[],[],0,0,2.1999967430019752e-07,1056,2112,0,2112,410,1702,20,1056,1886,3740,16,0,0,0,0,0,1854
000320251210H223957935659O58P_L-P-KxAl.11,95,95,201.00316588400074,[],[],[],[],0,0,1.2509990483522414e-07,1068,2136,0,2136,366,1770,16,1068,1842,3652,10,0,0,0,0,0,1816
000220251210H223957905396qy6l_LitaAgentY-LitaAgentP-XPXG.06,71,71,290.26884869900005,[],[],[],[],0,0,1.1785713078487399e-07,2272,4544,0,4544,2238,2298,286,2272,3360,6692,0,0,0,0,0,0,3346
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-USpG.11,95,95,171.9386890579999,[],[],[],[],0,0,1.4400011423276736e-07,1040,2080,0,2080,604,1476,306,1040,2080,4128,30,0,0,0,0,0,2034
000220251210H223957905396qy6l_L-X-OxCy.07,71,71,377.42356833099984,[],[],[],[],0,0,1.1857134398139483e-07,2224,4448,0,4448,2332,2116,42,2224,3454,6880,0,0,0,0,0,0,3440
000220251210H223957905396qy6l_L-P-KhE5.08,71,71,220.24820030499995,[],[],[],[],0,0,1.7571411652690066e-07,2184,4368,0,4368,2330,2038,54,2184,3452,6876,6,0,0,0,0,0,3432
000420251210H223957973606jpxE_U-P-KwoW.13,60,60,225.14527556800022,[],[],[],[],0,0,1.1842099698505516e-07,2661,5322,0,5322,1460,2120,156,2661,2394,4760,38,0,0,0,0,0,2342
000220251210H223957905396qy6l_L-U-PmPL.08,71,71,302.64571572700015,[],[],[],[],0,0,1.371428360081544e-07,2272,4544,0,4544,2570,1970,240,2272,3692,7356,0,0,0,0,0,0,3678
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-Py04.11,95,95,277.58319418799874,[],[],[],[],0,0,1.4999986888142303e-07,1156,2312,0,2312,490,1822,18,1156,1966,3900,20,0,0,0,0,0,1930
