world,agent,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.0179e56a,08Ra@1,0,[],0,174,0,0,0,88,0,100,100,100,33,100,67,0,87,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.0179e56a,02Ra@0,0,[],0,206,0,0,0,104,0,120,0,120,37,0,83,0,103,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentC0pL.0179e56a,05LYR@1,0,[],0,98,0,0,0,50,0,100,100,100,71,100,29,29,49,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,04Ra@0,0,[],0,166,0,0,0,84,0,120,0,120,57,0,63,0,83,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,03Eq@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,00MAT@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,08Eq@1,0,[],0,132,0,0,0,67,0,100,100,100,54,100,46,0,66,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,06Li@1,0,[],0,164,0,0,0,83,0,100,100,100,38,100,62,0,82,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,01Gr@0,0,[],0,160,0,0,0,81,0,120,0,120,60,0,60,0,80,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,09Gr@1,0,[],0,222,0,0,0,112,0,100,100,100,9,100,91,0,111,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,07Eq@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,10Ra@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.052ed619,02Ra@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,04Ra@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,03Eq@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,00MAT@0,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,08Eq@1,0,[],0,140,0,0,0,71,0,100,100,100,50,100,50,0,70,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,06Li@1,0,[],0,170,0,0,0,86,0,100,100,100,35,100,65,0,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,01Gr@0,0,[],0,152,0,0,0,77,0,120,0,120,64,0,56,0,76,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,09Gr@1,0,[],0,224,0,0,0,113,0,100,100,100,8,100,92,0,112,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,07Eq@1,0,[],0,160,0,0,0,81,0,100,100,100,40,100,60,0,80,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,10Ra@1,0,[],0,160,0,0,0,81,0,100,100,100,40,100,60,0,80,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,02Ra@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,00MAT@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,4.998873919248581e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,09Ra@1,0,[],0,158,0,0,0,80,0,100,100,100,41,100,59,0,79,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,04Eq@0,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,03Gr@0,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,0,89,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,07Eq@1,0,[],0,184,0,0,0,93,0,100,100,100,28,100,72,0,92,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,06Gr@1,0,[],0,228,0,0,0,115,0,100,100,100,6,100,94,0,114,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,10Eq@1,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,01LCI@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,08Ra@1,0,[],0,176,0,0,0,89,0,100,100,100,32,100,68,0,88,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,02Ra@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,02Eq@0,0,[],0,118,0,0,0,60,0,80,0,80,41,0,39,0,59,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,05Ra@1,0,[],0,154,0,0,0,78,0,80,80,80,23,80,57,0,77,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,03Gr@0,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,04LCI@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,00Li@0,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,06Gr@1,0,[],0,198,0,0,0,100,0,80,80,80,1,80,79,0,99,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,07Ra@1,0,[],0,150,0,0,0,76,0,80,80,80,25,80,55,0,75,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,01MAT@0,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,05Li@1,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,04Ra@0,0,[],0,190,0,0,0,96,0,120,0,120,45,0,75,0,95,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,00LCI@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,03Eq@0,0,[],0,194,0,0,0,98,0,120,0,120,43,0,77,0,97,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,08Eq@1,0,[],0,156,0,0,0,79,0,100,100,100,42,100,58,0,78,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,01Gr@0,0,[],0,206,0,0,0,104,0,120,0,120,37,0,83,0,103,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,09Gr@1,0,[],0,200,0,0,0,101,0,100,100,100,20,100,80,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,07Eq@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,10Ra@1,0,[],0,178,0,0,0,90,0,100,100,100,31,100,69,0,89,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,06MAT@1,0,[],0,148,0,0,0,75,0,100,100,100,46,100,54,0,74,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,02Ra@0,0,[],0,190,0,0,0,96,0,120,0,120,45,0,75,0,95,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,05Li@1,0,[],0,108,0,0,0,55,0,100,100,100,66,100,34,0,54,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,04Ra@0,0,[],0,194,0,0,0,98,0,120,0,120,43,0,77,0,97,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,00LCI@0,0,[],0,144,0,0,0,73,0,120,0,120,68,0,52,15,72,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,03Eq@0,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,1,89,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,08Eq@1,0,[],0,146,0,0,0,74,0,100,100,100,47,100,53,0,73,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,01Gr@0,0,[],0,174,0,0,0,88,0,120,0,120,53,0,67,15,87,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,09Gr@1,0,[],0,194,0,0,0,98,0,100,100,100,23,100,77,0,97,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,06LYR@1,0,[],0,130,0,0,0,66,0,100,100,100,55,100,45,31,65,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,07Eq@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,10Ra@1,0,[],0,174,0,0,0,88,0,100,100,100,33,100,67,0,87,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,02Ra@0,0,[],0,190,0,0,0,96,0,120,0,120,45,0,75,0,95,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,04Ra@0,0,[],0,144,0,0,0,73,0,120,0,120,68,0,52,0,72,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,03Eq@0,0,[],0,138,0,0,0,70,0,120,0,120,71,0,49,0,69,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,00LYR@0,0,[],0,116,0,0,0,59,0,120,0,120,82,0,38,1,58,1.00000761449337e-06,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,08Eq@1,0,[],0,120,0,0,0,61,0,100,100,100,60,100,40,0,60,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,01Gr@0,0,[],0,146,0,0,0,74,0,120,0,120,67,0,53,0,73,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,09Gr@1,0,[],0,238,0,0,0,120,0,100,100,100,1,100,99,0,119,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,07Eq@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,10Ra@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,1,71,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,02Ra@0,0,[],0,148,0,0,0,75,0,120,0,120,66,0,54,0,74,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,00LYR@0,0,[],0,142,0,0,0,72,0,120,0,120,69,0,51,0,71,6.998889148235321e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,09Ra@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,04Eq@0,0,[],0,174,0,0,0,88,0,120,0,120,53,0,67,0,87,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,03Gr@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,07Eq@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,06Gr@1,0,[],0,234,0,0,0,118,0,100,100,100,3,100,97,0,117,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,10Eq@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,01LCI@0,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,08Ra@1,0,[],0,166,0,0,0,84,0,100,100,100,37,100,63,0,83,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,02Ra@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,09Ra@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,04Eq@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,01MAT@0,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,0,89,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,03Gr@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,07Eq@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,00Li@0,0,[],0,124,0,0,0,63,0,120,0,120,78,0,42,0,62,9.0012326836586e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,06Gr@1,0,[],0,236,0,0,0,119,0,100,100,100,2,100,98,0,118,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,10Eq@1,0,[],0,120,0,0,0,61,0,100,100,100,60,100,40,0,60,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,08Ra@1,0,[],0,162,0,0,0,82,0,100,100,100,39,100,61,0,81,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,02Ra@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,09Ra@1,0,[],0,136,0,0,0,69,0,100,100,100,52,100,48,0,68,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,04Eq@0,0,[],0,162,0,0,0,82,0,120,0,120,59,0,61,0,81,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,01MAT@0,0,[],0,156,0,0,0,79,0,120,0,120,62,0,58,0,78,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,03Gr@0,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,07Eq@1,0,[],0,156,0,0,0,79,0,100,100,100,42,100,58,0,78,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,06Gr@1,0,[],0,192,0,0,0,97,0,100,100,100,24,100,76,0,96,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,10Eq@1,0,[],0,108,0,0,0,55,0,100,100,100,66,100,34,0,54,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,08Ra@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,02Ra@0,0,[],0,184,0,0,0,93,0,120,0,120,48,0,72,0,92,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,04Ra@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,1,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,03Eq@0,0,[],0,156,0,0,0,79,0,120,0,120,62,0,58,1,78,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,08Eq@1,0,[],0,128,0,0,0,65,0,100,100,100,56,100,44,0,64,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,01Gr@0,0,[],0,160,0,0,0,81,0,120,0,120,60,0,60,13,80,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,09Gr@1,0,[],0,170,0,0,0,86,0,100,100,100,35,100,65,0,85,2.00001522898674e-07,0,[]
