world,type,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,118,0,0,0,60,0,120,0,120,81,0,39,1,59,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,5.997717380523682e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,444,0,0,0,225,0,320,200,320,158,200,162,0,222,7.997732609510422e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,150,0,0,0,76,0,120,0,120,65,0,55,0,75,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,368,0,0,0,186,0,220,100,220,76,100,144,0,184,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,470,0,0,0,238,0,340,100,340,165,100,175,0,235,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,114,0,0,0,58,0,80,80,80,43,80,37,0,57,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,338,0,0,0,171,0,160,80,160,31,80,129,0,169,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,158,0,0,0,80,0,80,0,80,21,0,59,0,79,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,264,0,0,0,134,0,160,160,160,68,160,92,0,132,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,156,0,0,0,79,0,80,0,80,22,0,58,0,78,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,112,0,0,0,57,0,80,0,80,44,0,36,2,56,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,298,0,0,0,151,0,160,80,160,51,80,109,0,149,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,250,0,0,0,127,0,160,160,160,75,160,85,2,125,1.9976869225502014e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,208,0,0,0,105,0,120,0,120,36,0,84,0,104,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,488,0,0,0,247,0,320,200,320,136,200,184,0,244,7.00121745467186e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,374,0,0,0,189,0,220,100,220,73,100,147,0,187,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,500,0,0,0,253,0,320,200,320,130,200,190,0,250,5.997717380523682e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,9.899958968162537e-06,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,454,0,0,0,230,0,320,200,320,153,200,167,0,227,4.002358764410019e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,398,0,0,0,201,0,220,100,220,61,100,159,0,199,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,494,0,0,0,250,0,340,100,340,153,100,187,0,247,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,120,0,0,0,61,0,120,0,120,80,0,40,0,60,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,330,0,0,0,167,0,160,80,160,35,80,125,7,165,2.0023435354232788e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,134,0,0,0,68,0,80,0,80,33,0,47,5,67,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,64,0,0,0,33,0,80,80,80,68,80,12,16,32,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,288,0,0,0,146,0,160,160,160,55,160,104,0,144,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,124,0,0,0,63,0,80,0,80,37,0,42,4,62,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,8.998904377222061e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,122,0,0,0,62,0,80,0,80,39,0,41,1,61,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,308,0,0,0,156,0,160,80,160,46,80,114,0,154,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,250,0,0,0,127,0,160,160,160,75,160,85,1,125,4.998873919248581e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,116,0,0,0,59,0,80,0,80,42,0,38,0,58,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,346,0,0,0,175,0,160,80,160,27,80,133,0,173,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,122,0,0,0,62,0,80,0,80,39,0,41,0,61,1.00000761449337e-06,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,266,0,0,0,135,0,160,160,160,67,160,93,1,133,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,118,0,0,0,60,0,80,0,80,41,0,39,1,59,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,408,0,0,0,207,0,320,200,320,176,200,144,0,204,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,372,0,0,0,188,0,220,100,220,74,100,146,0,186,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,468,0,0,0,237,0,340,100,340,166,100,174,0,234,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.0023435354232788e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,152,0,0,0,77,0,80,0,80,24,0,56,0,76,8.00006091594696e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,326,0,0,0,165,0,160,80,160,37,80,123,0,163,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,264,0,0,0,134,0,160,160,160,68,160,92,0,132,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,112,0,0,0,57,0,80,80,80,44,80,36,0,56,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,406,0,0,0,206,0,320,200,320,177,200,143,0,203,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,392,0,0,0,198,0,220,100,220,64,100,156,0,196,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,444,0,0,0,225,0,340,100,340,178,100,162,1,222,5.997717380523682e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,114,0,0,0,58,0,120,0,120,83,0,37,1,57,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.05311d22,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,458,0,0,0,232,0,320,200,320,151,200,169,0,229,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,378,0,0,0,191,0,220,100,220,71,100,149,0,189,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,494,0,0,0,250,0,320,200,320,133,200,187,0,247,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.029352df,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,502,0,0,0,254,0,320,200,320,129,200,191,1,251,3.003515303134918e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,6,85,6.998889148235321e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,342,0,0,0,173,0,220,100,220,89,100,131,14,171,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,160,0,0,0,81,0,120,0,120,60,0,60,14,80,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,124,0,0,0,63,0,100,100,100,58,100,42,36,62,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,542,0,0,0,274,0,320,200,320,109,200,211,1,271,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.015b0b66,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,140,0,0,0,71,0,80,0,80,30,0,50,0,70,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,330,0,0,0,167,0,160,80,160,34,80,125,0,165,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,7.00121745467186e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,120,0,0,0,61,0,80,0,80,38,0,40,0,60,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,278,0,0,0,141,0,160,160,160,60,160,99,0,139,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,72,0,0,0,37,0,80,80,80,62,80,16,0,36,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.08af8d30,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,3.0011869966983795e-07,0,[]
